Date,CL,NG,HO,
20170526,0,0,0,519435.0
20170530,0,0,0,519435.0
20170531,0,0,0,519435.0
20170601,0,1,0,519504.0
20170602,0,1,0,519594.0
20170605,0,1,0,519764.0
20170606,0,1,0,519164.0
20170607,0,1,1,519882.0
20170608,1,1,1,519321.0
20170609,1,1,1,518648.0
20170612,1,1,1,518791.0
20170613,1,1,1,518055.0
20170614,1,1,1,521690.0
20170615,1,1,1,520545.0
20170616,1,1,1,519924.0
20170619,1,1,1,522562.0
20170620,1,1,1,524032.0
20170621,1,1,1,526416.0
20170622,1,1,1,525911.0
20170623,1,1,1,525287.0
20170626,1,1,1,523580.0
20170627,1,0,1,520963.0
20170628,1,0,0,519733.0
20170629,0,0,0,519432.0
20170630,0,0,0,519432.0
20170703,0,0,0,519432.0
20170705,0,1,0,520102.0
20170706,0,1,0,519622.0
20170707,0,1,0,519862.0
20170710,0,1,0,519212.0
20170711,0,1,0,518032.0
20170712,0,1,0,518652.0
20170713,0,1,0,518892.0
20170714,0,1,0,518702.0
20170717,0,1,0,518302.0
20170718,0,1,0,517622.0
20170719,0,1,0,517842.0
20170720,0,0,0,517324.0
20170721,0,0,0,517324.0
20170724,0,0,0,517324.0
20170725,0,0,0,517324.0
20170726,0,0,0,517324.0
20170727,0,0,0,517324.0
20170728,0,0,0,517324.0
20170731,0,0,0,517324.0
20170801,0,0,0,517324.0
20170802,0,0,0,517324.0
20170803,0,0,0,517324.0
20170804,0,0,0,517324.0
20170807,0,0,0,517324.0
20170808,0,0,0,517324.0
20170809,0,0,0,517324.0
20170810,0,0,1,515611.0
20170811,0,0,1,515750.0
20170814,0,0,1,514536.0
20170815,0,0,1,514280.0
20170816,0,0,1,513221.0
20170817,0,0,0,512716.0
20170818,0,0,0,512716.0
20170821,0,0,0,512716.0
20170822,0,0,0,512716.0
20170823,0,0,0,512716.0
20170824,0,0,0,512716.0
20170825,0,0,0,512716.0
20170828,0,0,0,512716.0
20170829,0,0,0,512716.0
20170830,0,0,0,512716.0
20170831,0,0,1,514638.0
20170901,0,0,1,514844.0
20170905,0,0,1,514894.0
20170906,0,0,1,515377.0
20170907,0,0,1,516494.0
20170908,0,0,1,515637.0
20170911,0,0,1,514671.0
20170912,0,0,1,514583.0
20170913,0,0,1,515755.0
20170914,0,0,1,516133.0
20170915,0,0,1,517028.0
20170918,0,0,1,516221.0
20170919,0,0,1,515927.0
20170920,0,0,1,517372.0
20170921,0,0,1,517721.0
20170922,0,0,1,517763.0
20170925,1,0,1,519974.0
20170926,1,0,1,519172.0
20170927,1,0,1,519457.0
20170928,1,0,1,518260.0
20170929,1,0,0,517807.0
20171002,1,1,0,516473.0
20171003,1,1,0,516523.0
20171004,1,1,0,515633.0
20171005,1,1,0,516613.0
20171006,0,1,0,516223.0
20171009,0,1,0,516523.0
20171010,0,1,0,515943.0
20171011,0,1,0,515963.0
20171012,0,1,0,514963.0
20171013,0,1,0,514853.0
20171016,0,1,0,515393.0
20171017,0,1,0,515233.0
20171018,0,1,0,516313.0
20171019,0,1,0,516123.0
20171020,0,1,0,515703.0
20171023,0,0,0,514793.0
20171024,0,0,0,514793.0
20171025,0,0,0,514793.0
20171026,0,0,0,514793.0
20171027,1,1,0,515726.0
20171030,1,1,0,515956.0
20171031,1,1,0,516886.0
20171101,1,1,0,516836.0
20171102,1,1,0,516656.0
20171103,1,1,0,517266.0
20171106,1,0,1,517945.0
20171107,1,0,1,516942.0
20171108,1,0,1,516539.0
20171109,1,0,1,517962.0
20171110,1,0,1,517028.0
20171113,1,0,1,516930.0
20171114,0,0,1,514406.0
20171115,0,0,1,514478.0
20171116,0,0,1,514201.0
20171117,1,0,1,516195.0
20171120,1,0,1,515296.0
20171121,1,0,1,515866.0
20171122,1,0,1,516917.0
20171124,1,1,1,519872.0
20171127,1,1,1,517808.0
20171128,1,1,1,516679.0
20171129,1,1,1,514257.0
20171130,1,1,0,514761.0
20171201,1,1,0,515361.0
20171204,1,1,0,515231.0
20171205,1,1,0,516091.0
20171206,0,1,0,514990.0
20171207,0,1,0,516580.0
20171208,0,1,0,516490.0
20171211,0,1,0,515930.0
20171212,0,1,0,517430.0
20171213,0,1,0,517060.0
20171214,0,1,0,517370.0
20171215,0,1,0,518090.0
20171218,0,1,0,516760.0
20171219,0,1,0,517290.0
20171220,0,1,0,517840.0
20171221,0,1,0,518230.0
20171222,0,1,0,517540.0
20171226,0,0,1,518210.0
20171227,0,1,1,517363.0
20171228,0,1,1,516022.0
20171229,0,0,1,516001.0
20180102,0,0,1,515594.0
20180103,1,0,1,517286.0
20180104,1,0,1,517204.0
20180105,1,0,1,515865.0
20180108,1,0,1,515597.0
20180109,1,0,1,517700.0
20180110,1,0,1,518919.0
20180111,1,0,1,518981.0
20180112,1,0,1,519830.0
20180116,1,0,1,518353.0
20180117,1,0,1,518832.0
20180118,1,0,1,518491.0
20180119,1,0,0,516878.0
20180122,1,0,0,517138.0
20180123,1,1,0,518123.0
20180124,1,1,0,519913.0
20180125,1,1,0,520003.0
20180126,1,1,1,521449.0
20180129,1,1,1,519542.0
20180130,0,1,1,517620.0
20180131,0,1,1,515590.0
20180201,0,1,1,515208.0
20180202,0,1,1,513559.0
20180205,0,1,0,511960.0
20180206,0,1,0,512080.0
20180207,0,0,0,511390.0
20180208,0,0,0,511390.0
20180209,0,0,0,511390.0
20180212,0,0,0,511390.0
20180213,0,0,0,511390.0
20180214,0,0,0,511390.0
20180215,0,0,0,511390.0
20180216,0,0,0,511390.0
20180220,0,0,0,511390.0
20180221,0,0,0,511390.0
20180222,0,0,0,511390.0
20180223,0,0,0,511390.0
20180226,0,0,0,511390.0
20180227,0,0,0,511390.0
20180228,0,0,0,511390.0
20180301,0,0,0,511390.0
20180302,0,0,0,511390.0
20180305,0,0,0,511390.0
20180306,0,0,0,511390.0
20180307,0,0,0,511390.0
20180308,0,0,0,511390.0
20180309,0,0,0,511390.0
20180312,0,0,0,511390.0
20180313,0,0,0,511390.0
20180314,0,0,0,511390.0
20180315,0,0,0,511390.0
20180316,0,0,0,511390.0
20180319,0,0,0,511390.0
20180320,0,0,0,511390.0
20180321,0,0,0,511390.0
20180322,0,0,0,511390.0
20180323,0,0,0,511390.0
20180326,0,0,0,511390.0
20180327,0,0,0,511390.0
20180328,0,0,0,511390.0
20180329,0,0,0,511390.0
20180402,0,0,0,511390.0
20180403,0,0,0,511390.0
20180404,0,0,0,511390.0
20180405,0,0,0,511390.0
20180406,0,0,0,511390.0
20180409,0,0,0,511390.0
20180410,0,0,0,511390.0
20180411,1,0,0,511214.0
20180412,1,0,0,511464.0
20180413,1,0,0,511784.0
20180416,1,0,0,510614.0
20180417,1,0,0,510914.0
20180418,1,0,0,512874.0
20180419,1,0,0,512734.0
20180420,1,0,0,512804.0
20180423,1,0,0,513044.0
20180424,1,0,0,512104.0
20180425,1,0,0,512454.0
20180426,1,0,0,512594.0
20180427,1,0,0,512504.0
20180430,1,0,1,512133.0
20180501,1,0,1,508730.0
20180502,1,0,1,510325.0
20180503,1,0,1,510456.0
20180504,1,0,1,513480.0
20180507,1,0,1,515792.0
20180508,1,0,1,512976.0
20180509,1,0,1,517588.0
20180510,1,0,1,518010.0
20180511,1,0,1,517316.0
20180514,1,0,1,518735.0
20180515,1,0,1,519060.0
20180516,1,0,1,520089.0
20180517,1,0,1,520576.0
20180518,1,0,1,519733.0
20180521,1,0,1,521062.0
20180522,1,0,1,521172.0
20180523,0,0,1,520961.0
20180524,0,0,1,520000.0
20180525,0,1,0,519667.0
20180529,0,1,0,519067.0
20180530,0,1,0,518887.0
20180531,0,1,0,519557.0
20180601,0,1,0,519657.0
20180604,0,1,0,519337.0
20180605,0,1,0,518937.0
20180606,0,0,0,518727.0
20180607,0,1,0,518556.0
20180608,0,1,0,518156.0
20180611,0,1,0,518746.0
20180612,0,1,0,518646.0
20180613,0,1,0,518886.0
20180614,0,1,0,518906.0
20180615,0,1,0,519476.0
20180618,0,1,0,518766.0
20180619,0,1,0,518256.0
20180620,0,1,0,518896.0
20180621,0,1,0,519006.0
20180622,0,1,0,518706.0
20180625,0,1,0,518466.0
20180626,0,1,0,518566.0
20180627,1,1,0,519193.0
20180628,1,1,0,519473.0
20180629,1,0,0,519975.0
20180702,1,0,0,519765.0
20180703,1,0,0,519965.0
20180705,1,0,0,518765.0
20180706,1,0,0,519625.0
20180709,1,0,0,519675.0
20180710,1,0,0,519935.0
20180711,1,0,0,516205.0
20180712,0,0,0,515795.0
20180713,0,0,0,515795.0
20180716,0,0,0,515795.0
20180717,0,0,0,515795.0
20180718,0,0,0,515795.0
20180719,0,0,0,515795.0
20180720,0,0,0,515795.0
20180723,0,0,0,515795.0
20180724,0,0,0,515795.0
20180725,0,0,0,515795.0
20180726,0,0,0,515795.0
20180727,0,0,0,515795.0
20180730,0,0,0,515795.0
20180731,0,0,0,515795.0
20180801,0,0,0,515795.0
20180802,0,0,0,515795.0
20180803,0,0,0,515795.0
20180806,0,0,0,515795.0
20180807,0,0,0,515795.0
20180808,0,0,0,515795.0
20180809,0,0,0,515795.0
20180810,0,0,0,515795.0
20180813,0,0,0,515795.0
20180814,0,0,0,515795.0
20180815,0,0,0,515795.0
20180816,0,0,0,515795.0
20180817,0,0,0,515795.0
20180820,0,0,0,515795.0
20180821,0,0,0,515795.0
20180822,0,0,0,515795.0
20180823,0,0,0,515795.0
20180824,0,0,0,515795.0
20180827,0,0,0,515795.0
20180828,0,0,0,515795.0
20180829,0,0,0,515795.0
20180830,0,0,0,515795.0
20180831,0,0,0,515795.0
20180904,0,0,1,514419.0
20180905,0,0,1,513571.0
20180906,0,0,1,512504.0
20180907,0,0,1,512886.0
20180910,0,0,1,512869.0
20180911,0,0,1,514306.0
20180912,0,0,1,514545.0
20180913,0,0,1,513109.0
20180914,0,0,0,511818.0
20180917,0,0,0,511818.0
20180918,0,0,0,511818.0
20180919,0,0,0,511818.0
20180920,0,0,0,511818.0
20180921,0,0,0,511818.0
20180924,1,1,1,512087.0
20180925,1,1,1,513392.0
20180926,1,1,1,511650.0
20180927,1,1,1,513896.0
20180928,1,1,1,515491.0
20181001,1,1,1,520896.0
20181002,1,1,1,521534.0
20181003,1,1,1,524597.0
20181004,1,1,1,520292.0
20181005,1,1,1,519771.0
20181008,1,1,1,521041.0
20181009,1,1,1,522944.0
20181010,0,1,1,519727.0
20181011,0,1,0,516805.0
20181012,0,0,0,516065.0
20181015,0,1,0,516245.0
20181016,0,1,0,516215.0
20181017,0,1,0,517025.0
20181018,0,1,0,515805.0
20181019,0,1,0,516325.0
20181022,0,1,0,515205.0
20181023,0,1,0,515945.0
20181024,0,1,0,515485.0
20181025,0,1,0,515775.0
20181026,0,1,0,515465.0
20181029,0,0,0,514625.0
20181030,0,0,0,514625.0
20181031,0,0,0,514625.0
20181101,1,0,0,514477.0
20181102,1,0,0,515027.0
20181105,1,1,0,516027.0
20181106,1,1,0,516797.0
20181107,1,1,0,517337.0
20181108,1,1,0,518217.0
20181109,1,1,0,520457.0
20181112,1,1,0,521407.0
20181113,1,1,1,528885.0
20181114,1,1,1,534282.0
20181115,1,1,1,526968.0
20181116,1,1,1,529325.0
20181119,1,1,1,532551.0
20181120,1,1,1,538592.0
20181121,1,1,1,537512.0
20181123,1,1,1,544240.0
20181126,1,0,1,539864.0
20181127,1,1,1,540488.0
20181128,1,1,1,547811.0
20181129,1,1,1,545944.0
20181130,1,1,1,546544.0
20181203,0,1,1,539804.0
20181204,1,1,1,539623.0
20181205,1,1,1,540619.0
20181206,1,1,1,541876.0
20181207,1,1,0,540310.0
20181210,1,1,1,543628.0
20181211,1,1,1,541472.0
20181212,1,1,1,539102.0
20181213,1,1,1,536477.0
20181214,1,0,1,537260.0
20181217,1,0,1,539311.0
20181218,1,0,1,545969.0
20181219,1,0,1,542236.0
20181220,1,0,1,546865.0
20181221,1,0,1,547869.0
20181224,1,0,1,553890.0
20181226,1,0,1,547201.0
20181227,1,0,1,551100.0
20181228,1,0,1,550931.0
20181231,1,0,1,550053.0
20190102,0,0,1,547694.0
20190103,0,0,1,545956.0
20190104,0,0,0,545712.0
20190107,0,0,0,545712.0
20190108,0,0,0,545712.0
20190109,0,0,0,545712.0
20190110,0,0,0,545712.0
20190111,0,0,0,545712.0
20190114,0,0,0,545712.0
20190115,0,0,0,545712.0
20190116,0,0,0,545712.0
20190117,0,0,0,545712.0
20190118,0,0,0,545712.0
20190122,0,0,0,545712.0
20190123,0,0,0,545712.0
20190124,0,0,0,545712.0
20190125,0,0,0,545712.0
20190128,0,0,0,545712.0
20190129,0,0,0,545712.0
20190130,0,0,0,545712.0
20190131,0,0,0,545712.0
20190201,0,0,0,545712.0
20190204,0,0,0,545712.0
20190205,0,0,0,545712.0
20190206,0,0,0,545712.0
20190207,0,0,0,545712.0
20190208,0,0,0,545712.0
20190211,0,0,0,545712.0
20190212,0,0,0,545712.0
20190213,0,0,0,545712.0
20190214,0,0,0,545712.0
20190215,0,0,0,545712.0
20190219,0,0,0,545712.0
20190220,0,0,0,545712.0
20190221,0,0,0,545712.0
20190222,0,0,0,545712.0
20190225,0,0,0,545712.0
20190226,0,0,0,545712.0
20190227,0,0,0,545712.0
20190228,0,0,0,545712.0
20190301,0,0,0,545712.0
20190304,0,0,0,545712.0
20190305,0,0,0,545712.0
20190306,0,0,0,545712.0
20190307,0,0,0,545712.0
20190308,0,0,0,545712.0
20190311,0,0,0,545712.0
20190312,0,0,0,545712.0
20190313,0,0,0,545712.0
20190314,0,0,0,545712.0
20190315,0,0,0,545712.0
20190318,0,0,0,545712.0
20190319,0,0,0,545712.0
20190320,0,0,0,545712.0
20190321,0,0,0,545712.0
20190322,0,0,0,545712.0
20190325,0,0,0,545712.0
20190326,0,0,0,545712.0
20190327,0,0,0,545712.0
20190328,0,0,0,545712.0
20190329,0,0,0,545712.0
20190401,0,0,0,545712.0
20190402,1,0,0,546046.0
20190403,1,0,0,545926.0
20190404,1,0,0,545566.0
20190405,1,0,0,546546.0
20190408,1,0,0,547866.0
20190409,1,0,0,547446.0
20190410,1,0,0,548076.0
20190411,1,0,0,547046.0
20190412,1,0,0,547356.0
20190415,1,0,0,546866.0
20190416,1,0,0,547516.0
20190417,1,0,0,547226.0
20190418,1,0,0,547426.0
20190422,1,0,0,548906.0
20190423,1,0,0,549656.0
20190424,1,0,0,549246.0
20190425,1,0,0,548566.0
20190426,0,0,0,547524.0
20190429,0,0,0,547524.0
20190430,0,0,0,547524.0
20190501,0,0,0,547524.0
20190502,0,0,0,547524.0
20190503,0,0,0,547524.0
20190506,0,0,0,547524.0
20190507,0,0,0,547524.0
20190508,0,0,0,547524.0
20190509,0,0,0,547524.0
20190510,0,0,0,547524.0
20190513,0,0,0,547524.0
20190514,0,0,0,547524.0
20190515,0,0,0,547524.0
20190516,0,0,1,547020.0
20190517,0,0,1,545857.0
20190520,0,0,1,544937.0
20190521,0,0,1,545181.0
20190522,0,0,1,543908.0
20190523,0,0,0,542049.0
20190524,0,0,0,542049.0
20190528,0,0,0,542049.0
20190529,0,0,0,542049.0
20190530,0,0,1,541771.0
20190531,1,1,1,545143.0
20190603,1,1,1,547327.0
20190604,1,1,1,546337.0
20190605,1,1,1,550260.0
20190606,1,1,1,549541.0
20190607,1,1,1,546478.0
20190610,1,1,1,547785.0
20190611,1,1,1,546692.0
20190612,1,1,1,550724.0
20190613,1,1,1,549073.0
20190614,1,1,1,547265.0
20190617,1,1,1,549111.0
20190618,1,1,1,546562.0
20190619,1,1,1,547155.0
20190620,0,1,0,545489.0
20190621,0,1,0,545479.0
20190624,0,1,0,544329.0
20190625,0,1,0,544309.0
20190626,0,0,0,544159.0
20190627,0,0,0,544159.0
20190628,0,0,0,544159.0
20190701,0,0,0,544159.0
20190702,0,0,0,544159.0
20190703,0,0,0,544159.0
20190705,0,0,0,544159.0
20190708,0,0,0,544159.0
20190709,0,0,0,544159.0
20190710,0,0,0,544159.0
20190711,0,0,0,544159.0
20190712,0,0,0,544159.0
20190715,0,0,0,544159.0
20190716,0,0,0,544159.0
20190717,0,0,0,544159.0
20190718,0,0,0,544159.0
20190719,0,0,0,544159.0
20190722,0,0,0,544159.0
20190723,0,0,0,544159.0
20190724,0,0,0,544159.0
20190725,0,0,0,544159.0
20190726,0,0,0,544159.0
20190729,0,1,0,544252.0
20190730,0,1,0,544042.0
20190731,0,1,0,543082.0
20190801,0,0,0,542324.0
20190802,0,1,0,542098.0
20190805,0,1,0,542608.0
20190806,0,1,0,542198.0
20190807,1,1,1,542482.0
20190808,1,1,1,539599.0
20190809,1,1,1,536411.0
20190812,1,1,1,536213.0
20190813,0,1,1,530526.0
20190814,0,1,1,531977.0
20190815,0,1,1,532473.0
20190816,0,1,1,532705.0
20190819,0,1,1,531752.0
20190820,0,1,1,530782.0
20190821,0,1,1,531136.0
20190822,0,1,1,531918.0
20190823,0,1,1,533067.0
20190826,0,0,1,533296.0
20190827,0,0,1,532309.0
20190828,0,0,1,530860.0
20190829,0,0,1,530335.0
20190830,0,0,1,531708.0
20190903,0,0,1,533136.0
20190904,0,0,0,529946.0
20190905,0,0,0,529946.0
20190906,0,0,0,529946.0
20190909,0,1,0,529789.0
20190910,0,1,0,529739.0
20190911,0,1,0,529459.0
20190912,0,1,0,529679.0
20190913,0,1,0,530079.0
20190916,1,1,1,534777.0
20190917,1,1,1,527131.0
20190918,1,1,1,525076.0
20190919,1,1,1,525564.0
20190920,1,1,1,524642.0
20190923,1,1,1,525572.0
20190924,1,0,1,522597.0
20190925,1,0,1,521222.0
20190926,0,0,1,520223.0
20190927,0,0,0,518904.0
20190930,0,0,0,518904.0
20191001,0,0,0,518904.0
20191002,0,0,0,518904.0
20191003,1,0,0,517957.0
20191004,1,0,0,517597.0
20191007,1,0,0,517657.0
20191008,1,0,0,517777.0
20191009,1,0,0,517817.0
20191010,1,0,0,516857.0
20191011,1,0,0,515707.0
20191014,1,0,0,516817.0
20191015,1,0,0,517597.0
20191016,1,0,0,517047.0
20191017,1,0,0,516477.0
20191018,1,0,0,516637.0
20191021,1,0,0,516997.0
20191022,1,0,0,516027.0
20191023,0,0,0,515035.0
20191024,0,0,0,515035.0
20191025,0,0,0,515035.0
20191028,0,0,0,515035.0
20191029,0,0,0,515035.0
20191030,0,0,0,515035.0
20191031,0,0,0,515035.0
20191101,0,0,0,515035.0
20191104,0,1,0,515259.0
20191105,0,1,0,515669.0
20191106,0,1,0,515329.0
20191107,0,1,0,514769.0
20191108,0,1,0,514939.0
20191111,0,0,0,513198.0
20191112,0,0,0,513198.0
20191113,0,0,0,513198.0
20191114,0,0,0,513198.0
20191115,0,0,0,513198.0
20191118,0,0,0,513198.0
20191119,0,0,0,513198.0
20191120,0,0,0,513198.0
20191121,0,0,0,513198.0
20191122,0,0,0,513198.0
20191125,0,0,0,513198.0
20191126,0,0,0,513198.0
20191127,0,0,0,513198.0
20191129,0,1,0,513142.0
20191202,0,1,0,512662.0
20191203,0,1,0,511542.0
20191204,0,1,0,511962.0
20191205,0,1,0,511682.0
20191206,1,1,0,512087.0
20191209,1,1,0,512927.0
20191210,1,1,0,512827.0
20191211,1,1,0,512557.0
20191212,1,1,0,512127.0
20191213,1,1,0,513337.0
20191216,1,1,1,512780.0
20191217,1,1,1,514944.0
20191218,1,1,1,514703.0
20191219,1,1,1,515550.0
20191220,1,1,1,513936.0
20191223,1,1,1,515173.0
20191224,1,1,1,516775.0
20191226,1,1,1,517029.0
20191227,1,1,1,517542.0
20191230,1,1,1,517612.0
20191231,1,1,1,516080.0
20200102,1,1,1,516924.0
20200103,1,1,1,520281.0
20200106,1,1,0,518809.0
20200107,1,1,0,517969.0
20200108,0,1,1,513408.0
20200109,0,1,1,512818.0
20200110,0,1,1,511547.0
20200113,0,1,1,510470.0
20200114,0,0,1,510497.0
20200115,0,0,0,509376.0
20200116,0,0,0,509376.0
20200117,0,1,0,509656.0
20200121,0,1,1,511033.0
20200122,0,1,1,512151.0
20200123,0,1,1,512302.0
20200124,0,1,1,515051.0
20200127,0,1,1,517260.0
20200128,0,1,1,515431.0
20200129,0,1,1,516382.0
20200130,1,1,1,519032.0
20200131,1,1,1,520063.0
20200203,1,1,1,523854.0
20200204,1,1,1,523572.0
20200205,1,1,1,519959.0
20200206,1,1,1,518909.0
20200207,1,1,1,520507.0
20200210,1,1,1,523471.0
20200211,1,1,1,522284.0
20200212,1,1,0,519781.0
20200213,1,1,0,519711.0
20200214,1,1,0,518971.0
20200218,1,0,0,517951.0
20200219,0,0,0,517587.0
20200220,0,0,0,517587.0
20200221,0,0,0,517587.0
20200224,0,0,1,517141.0
20200225,1,0,1,518956.0
20200226,1,0,1,522995.0
20200227,1,0,1,525067.0
20200228,1,0,1,527809.0
20200302,1,0,1,523660.0
20200303,1,0,1,523050.0
20200304,1,0,1,523441.0
20200305,1,0,1,526199.0
20200306,1,0,1,535157.0
20200309,1,0,1,554644.0
20200310,1,0,1,547760.0
20200311,1,0,1,549640.0
20200312,1,0,1,554404.0
20200313,1,0,1,555115.0
20200316,1,0,1,561958.0
20200317,1,0,1,564166.0
20200318,1,1,1,573625.0
20200319,1,1,1,564370.0
20200320,1,1,1,569637.0
20200323,1,1,1,568516.0
20200324,1,1,1,564659.0
20200325,1,1,0,563742.0
20200326,1,1,1,565984.0
20200327,1,1,1,566498.0
20200330,1,1,1,569963.0
20200331,1,1,1,570652.0
20200401,1,1,1,574259.0
20200402,0,1,1,570528.0
20200403,0,1,1,566667.0
20200406,0,1,1,566613.0
20200407,0,0,1,566261.0
20200408,0,0,1,566966.0
20200409,0,0,1,568567.0
20200413,0,0,1,567643.0
20200414,0,0,1,569759.0
20200415,0,0,1,571036.0
20200416,0,0,1,569671.0
20200417,0,0,1,569251.0
20200420,0,0,1,572128.0
20200421,1,0,1,585058.0
20200422,1,0,1,582672.0
20200423,1,0,1,579809.0
20200424,1,0,1,583056.0
20200427,1,0,1,588741.0
20200428,1,0,1,588879.0
20200429,1,0,1,583378.0
20200430,1,0,0,576474.0
20200501,1,0,0,575534.0
20200504,1,0,0,574924.0
20200505,0,0,0,570178.0
20200506,0,0,0,570178.0
20200507,0,0,0,570178.0
20200508,0,0,0,570178.0
20200511,0,0,0,570178.0
20200512,0,1,0,570097.0
20200513,0,1,0,571137.0
20200514,0,1,0,570487.0
20200515,0,1,0,570837.0
20200518,0,1,0,569467.0
20200519,0,1,0,568997.0
20200520,0,1,0,569587.0
20200521,0,1,0,570197.0
20200522,0,1,0,569907.0
20200526,0,1,0,569267.0
20200527,0,1,0,569857.0
20200528,0,1,0,570447.0
20200529,0,1,0,570227.0
20200601,0,1,0,570977.0
20200602,0,1,0,570947.0
20200603,0,1,0,570507.0
20200604,0,1,0,570497.0
20200605,0,1,0,570897.0
20200608,0,1,0,570827.0
20200609,0,1,0,571047.0
20200610,0,1,0,570917.0
20200611,0,1,0,570587.0
20200612,0,1,0,571407.0
20200615,0,1,0,572027.0
20200616,0,1,0,572577.0
20200617,0,1,0,572337.0
20200618,0,1,0,572337.0
20200619,0,1,0,572027.0
20200622,0,1,0,572077.0
20200623,0,1,0,572347.0
20200624,0,1,0,572647.0
20200625,0,1,0,573797.0
20200626,0,1,0,573817.0
20200629,0,0,0,571732.0
20200630,0,0,0,571732.0
20200701,0,0,0,571732.0
20200702,0,0,0,571732.0
20200706,0,0,0,571732.0
20200707,0,0,0,571732.0
20200708,0,0,0,571732.0
20200709,0,0,0,571732.0
20200710,0,0,0,571732.0
20200713,0,0,0,571732.0
20200714,0,0,0,571732.0
20200715,0,0,0,571732.0
20200716,0,0,0,571732.0
20200717,0,0,0,571732.0
20200720,0,0,0,571732.0
20200721,0,0,0,571732.0
20200722,0,0,0,571732.0
20200723,0,0,0,571732.0
20200724,0,0,0,571732.0
20200727,0,0,0,571732.0
20200728,0,0,0,571732.0
20200729,0,0,0,571732.0
20200730,0,0,0,571732.0
20200731,0,0,0,571732.0
20200803,0,0,0,571732.0
20200804,0,0,0,571732.0
20200805,0,0,0,571732.0
20200806,0,0,0,571732.0
20200807,0,0,0,571732.0
20200810,0,0,0,571732.0
20200811,0,0,0,571732.0
20200812,0,0,0,571732.0
20200813,0,0,0,571732.0
20200814,0,1,0,572257.0
20200817,0,1,0,572087.0
20200818,0,1,0,572867.0
20200819,0,1,0,572957.0
20200820,0,1,0,572217.0
20200821,0,1,0,573177.0
20200824,0,1,0,573827.0
20200825,0,1,0,573627.0
20200826,0,1,0,573407.0
20200827,0,1,0,574767.0
20200828,0,1,0,574237.0
20200831,0,1,0,573967.0
20200901,0,1,0,572937.0
20200902,0,0,0,572212.0
20200903,0,0,0,572212.0
20200904,0,0,0,572212.0
20200908,0,0,0,572212.0
20200909,0,0,0,572212.0
20200910,0,0,0,572212.0
20200911,0,0,0,572212.0
20200914,0,0,0,572212.0
20200915,0,0,0,572212.0
20200916,0,0,0,572212.0
20200917,0,0,0,572212.0
20200918,0,0,0,572212.0
20200921,0,0,0,572212.0
20200922,0,0,0,572212.0
20200923,0,0,0,572212.0
20200924,0,0,0,572212.0
20200925,0,0,0,572212.0
20200928,0,0,0,572212.0
20200929,0,0,0,572212.0
20200930,0,0,0,572212.0
20201001,0,0,1,570921.0
20201002,1,0,1,573075.0
20201005,1,0,1,568876.0
20201006,1,0,1,565104.0
20201007,1,0,1,566991.0
20201008,1,0,1,564428.0
20201009,1,0,1,564976.0
20201012,1,0,1,567667.0
20201013,1,0,1,566397.0
20201014,1,0,1,564570.0
20201015,0,0,0,564224.0
20201016,0,0,0,564224.0
20201019,0,0,0,564224.0
20201020,0,0,0,564224.0
20201021,0,0,0,564224.0
20201022,0,0,0,564224.0
20201023,0,0,0,564224.0
20201026,0,0,0,564224.0
20201027,0,0,0,564224.0
20201028,1,0,0,564871.0
20201029,1,0,1,565431.0
20201030,1,0,1,565853.0
20201102,1,0,1,563724.0
20201103,1,0,1,562253.0
20201104,1,0,1,558814.0
20201105,1,0,1,559338.0
20201106,1,0,1,562122.0
20201109,0,0,0,558389.0
20201110,0,0,0,558389.0
20201111,0,0,0,558389.0
20201112,0,0,0,558389.0
20201113,0,0,0,558389.0
20201116,0,0,0,558389.0
20201117,0,0,0,558389.0
20201118,0,0,0,558389.0
20201119,0,1,0,558745.0
20201120,0,1,0,558165.0
20201123,0,1,0,557635.0
20201124,1,1,1,558352.0
20201125,1,1,1,559592.0
20201127,1,1,1,560411.0
20201130,1,1,1,559264.0
20201201,1,1,1,557482.0
20201202,1,1,1,560006.0
20201203,1,1,1,564234.0
20201204,1,1,1,564582.0
20201207,1,1,1,565612.0
20201208,1,1,1,565837.0
20201209,1,1,1,564999.0
20201210,1,1,1,566695.0
20201211,1,1,1,566155.0
20201214,1,1,1,566400.0
20201215,1,1,1,567450.0
20201216,1,1,1,568267.0
20201217,1,0,1,569304.0
20201218,1,0,1,570752.0
20201221,1,0,0,565819.0
20201222,1,0,1,564226.0
20201223,0,0,1,565082.0
20201224,1,0,1,564556.0
20201228,1,1,1,563444.0
20201229,1,1,1,562976.0
20201230,1,1,1,563768.0
20201231,1,1,1,562390.0
20210104,1,0,1,559646.0
20210105,1,0,1,564346.0
20210106,1,0,1,565458.0
20210107,1,0,1,566053.0
20210108,1,0,1,569201.0
20210111,1,0,1,568959.0
20210112,1,0,1,570894.0
20210113,1,0,1,570686.0
20210114,1,0,1,572207.0
20210115,1,0,1,569894.0
20210119,1,0,1,570698.0
20210120,1,0,1,571099.0
20210121,1,0,1,570928.0
20210122,0,0,0,569354.0
20210125,0,0,0,569354.0
20210126,0,0,0,569354.0
20210127,0,0,0,569354.0
20210128,0,0,0,569354.0
20210129,0,0,0,569354.0
20210201,0,0,0,569354.0
20210202,0,0,0,569354.0
20210203,1,0,0,569155.0
20210204,1,0,0,569695.0
20210205,1,0,0,570315.0
