Date,EC,
20100706,0,554069.0
20100707,0,554069.0
20100708,0,554069.0
20100709,0,554069.0
20100712,0,554069.0
20100713,0,554069.0
20100714,0,554069.0
20100715,0,554069.0
20100716,0,554069.0
20100719,0,554069.0
20100720,0,554069.0
20100721,0,554069.0
20100722,0,554069.0
20100723,0,554069.0
20100726,0,554069.0
20100727,0,554069.0
20100728,0,554069.0
20100729,0,554069.0
20100730,0,554069.0
20100802,0,554069.0
20100803,0,554069.0
20100804,0,554069.0
20100805,0,554069.0
20100806,0,554069.0
20100809,0,554069.0
20100810,0,554069.0
20100811,0,554069.0
20100812,0,554069.0
20100813,0,554069.0
20100816,0,554069.0
20100817,0,554069.0
20100818,0,554069.0
20100819,0,554069.0
20100820,0,554069.0
20100823,0,554069.0
20100824,0,554069.0
20100825,0,554069.0
20100826,0,554069.0
20100827,0,554069.0
20100830,0,554069.0
20100831,0,554069.0
20100901,0,554069.0
20100902,0,554069.0
20100903,0,554069.0
20100907,0,554069.0
20100908,0,554069.0
20100909,0,554069.0
20100910,0,554069.0
20100913,0,554069.0
20100914,0,554069.0
20100915,0,554069.0
20100916,0,554069.0
20100917,0,554069.0
20100920,0,554069.0
20100921,0,554069.0
20100922,0,554069.0
20100923,0,554069.0
20100924,0,554069.0
20100927,0,554069.0
20100928,0,554069.0
20100929,0,554069.0
20100930,0,554069.0
20101001,0,554069.0
20101004,0,554069.0
20101005,0,554069.0
20101006,0,554069.0
20101007,0,554069.0
20101008,0,554069.0
20101011,0,554069.0
20101012,0,554069.0
20101013,0,554069.0
20101014,0,554069.0
20101015,0,554069.0
20101018,0,554069.0
20101019,0,554069.0
20101020,0,554069.0
20101021,0,554069.0
20101022,0,554069.0
20101025,0,554069.0
20101026,0,554069.0
20101027,0,554069.0
20101028,0,554069.0
20101029,0,554069.0
20101101,0,554069.0
20101102,0,554069.0
20101103,0,554069.0
20101104,0,554069.0
20101105,0,554069.0
20101108,0,554069.0
20101109,0,554069.0
20101110,0,554069.0
20101111,0,554069.0
20101112,0,554069.0
20101115,0,554069.0
20101116,0,554069.0
20101117,0,554069.0
20101118,0,554069.0
20101119,0,554069.0
20101122,0,554069.0
20101123,0,554069.0
20101124,0,554069.0
20101126,0,554069.0
20101129,0,554069.0
20101130,0,554069.0
20101201,0,554069.0
20101202,0,554069.0
20101203,0,554069.0
20101206,0,554069.0
20101207,0,554069.0
20101208,0,554069.0
20101209,0,554069.0
20101210,0,554069.0
20101213,0,554069.0
20101214,0,554069.0
20101215,0,554069.0
20101216,0,554069.0
20101217,0,554069.0
20101220,0,554069.0
20101221,0,554069.0
20101222,0,554069.0
20101223,0,554069.0
20101227,0,554069.0
20101228,0,554069.0
20101229,0,554069.0
20101230,0,554069.0
20101231,0,554069.0
20110103,0,554069.0
20110104,0,554069.0
20110105,0,554069.0
20110106,0,554069.0
20110107,0,554069.0
20110110,0,554069.0
20110111,0,554069.0
20110112,0,554069.0
20110113,0,554069.0
20110114,0,554069.0
20110118,0,554069.0
20110119,0,554069.0
20110120,0,554069.0
20110121,0,554069.0
20110124,0,554069.0
20110125,0,554069.0
20110126,0,554069.0
20110127,0,554069.0
20110128,0,554069.0
20110131,0,554069.0
20110201,0,554069.0
20110202,0,554069.0
20110203,0,554069.0
20110204,0,554069.0
20110207,0,554069.0
20110208,0,554069.0
20110209,0,554069.0
20110210,0,554069.0
20110211,0,554069.0
20110214,0,554069.0
20110215,0,554069.0
20110216,0,554069.0
20110217,0,554069.0
20110218,0,554069.0
20110222,0,554069.0
20110223,0,554069.0
20110224,0,554069.0
20110225,0,554069.0
20110228,0,554069.0
20110301,0,554069.0
20110302,0,554069.0
20110303,0,554069.0
20110304,0,554069.0
20110307,0,554069.0
20110308,0,554069.0
20110309,0,554069.0
20110310,0,554069.0
20110311,0,554069.0
20110314,0,554069.0
20110315,0,554069.0
20110316,0,554069.0
20110317,0,554069.0
20110318,0,554069.0
20110321,0,554069.0
20110322,0,554069.0
20110323,0,554069.0
20110324,0,554069.0
20110325,0,554069.0
20110328,0,554069.0
20110329,0,554069.0
20110330,0,554069.0
20110331,0,554069.0
20110401,0,554069.0
20110404,0,554069.0
20110405,0,554069.0
20110406,0,554069.0
20110407,0,554069.0
20110408,0,554069.0
20110411,0,554069.0
20110412,0,554069.0
20110413,0,554069.0
20110414,0,554069.0
20110415,0,554069.0
20110418,0,554069.0
20110419,0,554069.0
20110420,0,554069.0
20110421,0,554069.0
20110425,0,554069.0
20110426,0,554069.0
20110427,0,554069.0
20110428,0,554069.0
20110429,0,554069.0
20110502,0,554069.0
20110503,0,554069.0
20110504,0,554069.0
20110505,0,554069.0
20110506,0,554069.0
20110509,0,554069.0
20110510,0,554069.0
20110511,0,554069.0
20110512,0,554069.0
20110513,0,554069.0
20110516,0,554069.0
20110517,0,554069.0
20110518,0,554069.0
20110519,0,554069.0
20110520,0,554069.0
20110523,0,554069.0
20110524,0,554069.0
20110525,0,554069.0
20110526,0,554069.0
20110527,0,554069.0
20110531,0,554069.0
20110601,0,554069.0
20110602,0,554069.0
20110603,0,554069.0
20110606,0,554069.0
20110607,0,554069.0
20110608,0,554069.0
20110609,0,554069.0
20110610,0,554069.0
20110613,0,554069.0
20110614,0,554069.0
20110615,0,554069.0
20110616,0,554069.0
20110617,0,554069.0
20110620,0,554069.0
20110621,0,554069.0
20110622,0,554069.0
20110623,0,554069.0
20110624,0,554069.0
20110627,0,554069.0
20110628,0,554069.0
20110629,0,554069.0
20110630,0,554069.0
20110701,0,554069.0
20110705,0,554069.0
20110706,0,554069.0
20110707,0,554069.0
20110708,0,554069.0
20110711,0,554069.0
20110712,0,554069.0
20110713,0,554069.0
20110714,0,554069.0
20110715,0,554069.0
20110718,0,554069.0
20110719,0,554069.0
20110720,0,554069.0
20110721,0,554069.0
20110722,0,554069.0
20110725,0,554069.0
20110726,0,554069.0
20110727,0,554069.0
20110728,0,554069.0
20110729,0,554069.0
20110801,0,554069.0
20110802,0,554069.0
20110803,0,554069.0
20110804,0,554069.0
20110805,0,554069.0
20110808,0,554069.0
20110809,0,554069.0
20110810,0,554069.0
20110811,0,554069.0
20110812,0,554069.0
20110815,0,554069.0
20110816,0,554069.0
20110817,0,554069.0
20110818,0,554069.0
20110819,0,554069.0
20110822,0,554069.0
20110823,0,554069.0
20110824,0,554069.0
20110825,0,554069.0
20110826,0,554069.0
20110829,0,554069.0
20110830,0,554069.0
20110831,0,554069.0
20110901,0,554069.0
20110902,0,554069.0
20110906,0,554069.0
20110907,0,554069.0
20110908,0,554069.0
20110909,0,554069.0
20110912,0,554069.0
20110913,0,554069.0
20110914,0,554069.0
20110915,0,554069.0
20110916,0,554069.0
20110919,0,554069.0
20110920,0,554069.0
20110921,0,554069.0
20110922,0,554069.0
20110923,0,554069.0
20110926,0,554069.0
20110927,0,554069.0
20110928,0,554069.0
20110929,0,554069.0
20110930,0,554069.0
20111003,0,554069.0
20111004,0,554069.0
20111005,0,554069.0
20111006,0,554069.0
20111007,0,554069.0
20111010,0,554069.0
20111011,0,554069.0
20111012,0,554069.0
20111013,0,554069.0
20111014,0,554069.0
20111017,0,554069.0
20111018,0,554069.0
20111019,0,554069.0
20111020,0,554069.0
20111021,0,554069.0
20111024,0,554069.0
20111025,0,554069.0
20111026,0,554069.0
20111027,0,554069.0
20111028,0,554069.0
20111031,0,554069.0
20111101,0,554069.0
20111102,0,554069.0
20111103,0,554069.0
20111104,0,554069.0
20111107,0,554069.0
20111108,0,554069.0
20111109,0,554069.0
20111110,0,554069.0
20111111,0,554069.0
20111114,0,554069.0
20111115,0,554069.0
20111116,0,554069.0
20111117,0,554069.0
20111118,0,554069.0
20111121,0,554069.0
20111122,0,554069.0
20111123,0,554069.0
20111125,0,554069.0
20111128,0,554069.0
20111129,0,554069.0
20111130,0,554069.0
20111201,0,554069.0
20111202,0,554069.0
20111205,0,554069.0
20111206,0,554069.0
20111207,0,554069.0
20111208,0,554069.0
20111209,0,554069.0
20111212,0,554069.0
20111213,0,554069.0
20111214,0,554069.0
20111215,0,554069.0
20111216,0,554069.0
20111219,0,554069.0
20111220,0,554069.0
20111221,0,554069.0
20111222,0,554069.0
20111223,0,554069.0
20111227,0,554069.0
20111228,0,554069.0
20111229,0,554069.0
20111230,0,554069.0
20120103,0,554069.0
20120104,0,554069.0
20120105,0,554069.0
20120106,0,554069.0
20120109,0,554069.0
20120110,0,554069.0
20120111,0,554069.0
20120112,0,554069.0
20120113,0,554069.0
20120117,0,554069.0
20120118,0,554069.0
20120119,0,554069.0
20120120,0,554069.0
20120123,0,554069.0
20120124,0,554069.0
20120125,0,554069.0
20120126,0,554069.0
20120127,0,554069.0
20120130,0,554069.0
20120131,0,554069.0
20120201,0,554069.0
20120202,0,554069.0
20120203,0,554069.0
20120206,0,554069.0
20120207,0,554069.0
20120208,0,554069.0
20120209,0,554069.0
20120210,0,554069.0
20120213,0,554069.0
20120214,0,554069.0
20120215,0,554069.0
20120216,0,554069.0
20120217,0,554069.0
20120221,0,554069.0
20120222,0,554069.0
20120223,0,554069.0
20120224,0,554069.0
20120227,0,554069.0
20120228,0,554069.0
20120229,0,554069.0
20120301,0,554069.0
20120302,0,554069.0
20120305,0,554069.0
20120306,0,554069.0
20120307,0,554069.0
20120308,0,554069.0
20120309,0,554069.0
20120312,0,554069.0
20120313,0,554069.0
20120314,0,554069.0
20120315,0,554069.0
20120316,0,554069.0
20120319,0,554069.0
20120320,0,554069.0
20120321,0,554069.0
20120322,0,554069.0
20120323,0,554069.0
20120326,0,554069.0
20120327,0,554069.0
20120328,0,554069.0
20120329,0,554069.0
20120330,0,554069.0
20120402,0,554069.0
20120403,0,554069.0
20120404,0,554069.0
20120405,0,554069.0
20120406,0,554069.0
20120409,0,554069.0
20120410,0,554069.0
20120411,0,554069.0
20120412,0,554069.0
20120413,0,554069.0
20120416,0,554069.0
20120417,0,554069.0
20120418,0,554069.0
20120419,0,554069.0
20120420,0,554069.0
20120423,0,554069.0
20120424,0,554069.0
20120425,0,554069.0
20120426,0,554069.0
20120427,0,554069.0
20120430,0,554069.0
20120501,0,554069.0
20120502,0,554069.0
20120503,0,554069.0
20120504,0,554069.0
20120507,0,554069.0
20120508,0,554069.0
20120509,0,554069.0
20120510,0,554069.0
20120511,0,554069.0
20120514,0,554069.0
20120515,0,554069.0
20120516,0,554069.0
20120517,0,554069.0
20120518,0,554069.0
20120521,0,554069.0
20120522,0,554069.0
20120523,0,554069.0
20120524,0,554069.0
20120525,0,554069.0
20120529,0,554069.0
20120530,0,554069.0
20120531,0,554069.0
20120601,0,554069.0
20120604,0,554069.0
20120605,0,554069.0
20120606,0,554069.0
20120607,0,554069.0
20120608,0,554069.0
20120611,0,554069.0
20120612,0,554069.0
20120613,0,554069.0
20120614,0,554069.0
20120615,0,554069.0
20120618,0,554069.0
20120619,0,554069.0
20120620,0,554069.0
20120621,0,554069.0
20120622,0,554069.0
20120625,0,554069.0
20120626,0,554069.0
20120627,0,554069.0
20120628,0,554069.0
20120629,0,554069.0
20120702,0,554069.0
20120703,0,554069.0
20120705,0,554069.0
20120706,0,554069.0
20120709,0,554069.0
20120710,0,554069.0
20120711,0,554069.0
20120712,0,554069.0
20120713,0,554069.0
20120716,0,554069.0
20120717,0,554069.0
20120718,0,554069.0
20120719,0,554069.0
20120720,0,554069.0
20120723,0,554069.0
20120724,0,554069.0
20120725,0,554069.0
20120726,0,554069.0
20120727,0,554069.0
20120730,0,554069.0
20120731,0,554069.0
20120801,0,554069.0
20120802,0,554069.0
20120803,0,554069.0
20120806,0,554069.0
20120807,0,554069.0
20120808,0,554069.0
20120809,0,554069.0
20120810,0,554069.0
20120813,0,554069.0
20120814,0,554069.0
20120815,0,554069.0
20120816,0,554069.0
20120817,0,554069.0
20120820,0,554069.0
20120821,0,554069.0
20120822,0,554069.0
20120823,0,554069.0
20120824,0,554069.0
20120827,0,554069.0
20120828,0,554069.0
20120829,0,554069.0
20120830,0,554069.0
20120831,0,554069.0
20120904,0,554069.0
20120905,0,554069.0
20120906,0,554069.0
20120907,0,554069.0
20120910,0,554069.0
20120911,0,554069.0
20120912,0,554069.0
20120913,0,554069.0
20120914,0,554069.0
20120917,0,554069.0
20120918,0,554069.0
20120919,0,554069.0
20120920,0,554069.0
20120921,0,554069.0
20120924,0,554069.0
20120925,0,554069.0
20120926,0,554069.0
20120927,0,554069.0
20120928,0,554069.0
20121001,0,554069.0
20121002,0,554069.0
20121003,0,554069.0
20121004,0,554069.0
20121005,0,554069.0
20121008,0,554069.0
20121009,0,554069.0
20121010,0,554069.0
20121011,0,554069.0
20121012,0,554069.0
20121015,0,554069.0
20121016,0,554069.0
20121017,0,554069.0
20121018,0,554069.0
20121019,0,554069.0
20121022,0,554069.0
20121023,0,554069.0
20121024,0,554069.0
20121025,0,554069.0
20121026,0,554069.0
20121029,0,554069.0
20121030,0,554069.0
20121031,0,554069.0
20121101,0,554069.0
20121102,0,554069.0
20121105,0,554069.0
20121106,0,554069.0
20121107,0,554069.0
20121108,0,554069.0
20121109,0,554069.0
20121112,0,554069.0
20121113,0,554069.0
20121114,0,554069.0
20121115,0,554069.0
20121116,0,554069.0
20121119,0,554069.0
20121120,0,554069.0
20121121,0,554069.0
20121123,0,554069.0
20121126,0,554069.0
20121127,0,554069.0
20121128,0,554069.0
20121129,0,554069.0
20121130,0,554069.0
20121203,0,554069.0
20121204,0,554069.0
20121205,0,554069.0
20121206,0,554069.0
20121207,0,554069.0
20121210,0,554069.0
20121211,0,554069.0
20121212,0,554069.0
20121213,0,554069.0
20121214,0,554069.0
20121217,0,554069.0
20121218,0,554069.0
20121219,0,554069.0
20121220,0,554069.0
20121221,0,554069.0
20121224,0,554069.0
20121226,0,554069.0
20121227,0,554069.0
20121228,0,554069.0
20121231,0,554069.0
20130102,0,554069.0
20130103,0,554069.0
20130104,0,554069.0
20130107,0,554069.0
20130108,0,554069.0
20130109,0,554069.0
20130110,0,554069.0
20130111,0,554069.0
20130114,0,554069.0
20130115,0,554069.0
20130116,0,554069.0
20130117,0,554069.0
20130118,0,554069.0
20130122,0,554069.0
20130123,0,554069.0
20130124,0,554069.0
20130125,0,554069.0
20130128,0,554069.0
20130129,0,554069.0
20130130,0,554069.0
20130131,0,554069.0
20130201,0,554069.0
20130204,0,554069.0
20130205,0,554069.0
20130206,0,554069.0
20130207,0,554069.0
20130208,0,554069.0
20130211,0,554069.0
20130212,0,554069.0
20130213,0,554069.0
20130214,0,554069.0
20130215,0,554069.0
20130219,0,554069.0
20130220,0,554069.0
20130221,0,554069.0
20130222,0,554069.0
20130225,0,554069.0
20130226,0,554069.0
20130227,0,554069.0
20130228,0,554069.0
20130301,0,554069.0
20130304,0,554069.0
20130305,0,554069.0
20130306,0,554069.0
20130307,0,554069.0
20130308,0,554069.0
20130311,0,554069.0
20130312,0,554069.0
20130313,0,554069.0
20130314,0,554069.0
20130315,0,554069.0
20130318,0,554069.0
20130319,0,554069.0
20130320,0,554069.0
20130321,0,554069.0
20130322,0,554069.0
20130325,0,554069.0
20130326,0,554069.0
20130327,0,554069.0
20130328,0,554069.0
20130401,0,554069.0
20130402,0,554069.0
20130403,0,554069.0
20130404,0,554069.0
20130405,0,554069.0
20130408,0,554069.0
20130409,0,554069.0
20130410,0,554069.0
20130411,0,554069.0
20130412,0,554069.0
20130415,0,554069.0
20130416,0,554069.0
20130417,0,554069.0
20130418,0,554069.0
20130419,0,554069.0
20130422,0,554069.0
20130423,0,554069.0
20130424,0,554069.0
20130425,0,554069.0
20130426,0,554069.0
20130429,0,554069.0
20130430,0,554069.0
20130501,0,554069.0
20130502,0,554069.0
20130503,0,554069.0
20130506,0,554069.0
20130507,0,554069.0
20130508,0,554069.0
20130509,0,554069.0
20130510,0,554069.0
20130513,0,554069.0
20130514,0,554069.0
20130515,0,554069.0
20130516,0,554069.0
20130517,0,554069.0
20130520,0,554069.0
20130521,0,554069.0
20130522,0,554069.0
20130523,0,554069.0
20130524,0,554069.0
20130528,0,554069.0
20130529,0,554069.0
20130530,0,554069.0
20130531,0,554069.0
20130603,0,554069.0
20130604,0,554069.0
20130605,0,554069.0
20130606,0,554069.0
20130607,0,554069.0
20130610,0,554069.0
20130611,0,554069.0
20130612,0,554069.0
20130613,0,554069.0
20130614,0,554069.0
20130617,0,554069.0
20130618,0,554069.0
20130619,0,554069.0
20130620,0,554069.0
20130621,0,554069.0
20130624,0,554069.0
20130625,0,554069.0
20130626,0,554069.0
20130627,0,554069.0
20130628,0,554069.0
20130701,0,554069.0
20130702,0,554069.0
20130703,0,554069.0
20130705,0,554069.0
20130708,0,554069.0
20130709,0,554069.0
20130710,0,554069.0
20130711,0,554069.0
20130712,0,554069.0
20130715,0,554069.0
20130716,0,554069.0
20130717,0,554069.0
20130718,0,554069.0
20130719,0,554069.0
20130722,0,554069.0
20130723,0,554069.0
20130724,0,554069.0
20130725,0,554069.0
20130726,0,554069.0
20130729,0,554069.0
20130730,0,554069.0
20130731,0,554069.0
20130801,0,554069.0
20130802,0,554069.0
20130805,0,554069.0
20130806,0,554069.0
20130807,0,554069.0
20130808,0,554069.0
20130809,0,554069.0
20130812,0,554069.0
20130813,0,554069.0
20130814,0,554069.0
20130815,0,554069.0
20130816,0,554069.0
20130819,0,554069.0
20130820,0,554069.0
20130821,0,554069.0
20130822,0,554069.0
20130823,0,554069.0
20130826,0,554069.0
20130827,0,554069.0
20130828,0,554069.0
20130829,0,554069.0
20130830,0,554069.0
20130903,0,554069.0
20130904,0,554069.0
20130905,0,554069.0
20130906,0,554069.0
20130909,0,554069.0
20130910,0,554069.0
20130911,0,554069.0
20130912,0,554069.0
20130913,0,554069.0
20130916,0,554069.0
20130917,0,554069.0
20130918,0,554069.0
20130919,0,554069.0
20130920,0,554069.0
20130923,0,554069.0
20130924,0,554069.0
20130925,0,554069.0
20130926,0,554069.0
20130927,0,554069.0
20130930,0,554069.0
20131001,0,554069.0
20131002,0,554069.0
20131003,0,554069.0
20131004,0,554069.0
20131007,0,554069.0
20131008,0,554069.0
20131009,0,554069.0
20131010,0,554069.0
20131011,0,554069.0
20131014,0,554069.0
20131015,0,554069.0
20131016,0,554069.0
20131017,0,554069.0
20131018,0,554069.0
20131021,0,554069.0
20131022,0,554069.0
20131023,0,554069.0
20131024,1,554394.0
20131025,1,554431.0
20131028,1,554431.0
20131029,1,553706.0
20131030,1,553444.0
20131031,1,551744.0
20131101,0,551106.0
20131104,0,551106.0
20131105,0,551106.0
20131106,0,551106.0
20131107,0,551106.0
20131108,0,551106.0
20131111,0,551106.0
20131112,0,551106.0
20131113,0,551106.0
20131114,0,551106.0
20131115,0,551106.0
20131118,0,551106.0
20131119,0,551106.0
20131120,0,551106.0
20131121,0,551106.0
20131122,0,551106.0
20131125,0,551106.0
20131126,0,551106.0
20131127,0,551106.0
20131129,0,551106.0
20131202,0,551106.0
20131203,0,551106.0
20131204,0,551106.0
20131205,0,551106.0
20131206,0,551106.0
20131209,0,551106.0
20131210,0,551106.0
20131211,0,551106.0
20131212,0,551106.0
20131213,0,551106.0
20131216,0,551106.0
20131217,0,551106.0
20131218,0,551106.0
20131219,0,551106.0
20131220,0,551106.0
20131223,0,551106.0
20131224,0,551106.0
20131226,0,551106.0
20131227,0,551106.0
20131230,0,551106.0
20131231,0,551106.0
20140102,0,551106.0
20140103,0,551106.0
20140106,0,551106.0
20140107,0,551106.0
20140108,0,551106.0
20140109,0,551106.0
20140110,0,551106.0
20140113,0,551106.0
20140114,0,551106.0
20140115,0,551106.0
20140116,0,551106.0
20140117,0,551106.0
20140121,0,551106.0
20140122,0,551106.0
20140123,0,551106.0
20140124,0,551106.0
20140127,0,551106.0
20140128,0,551106.0
20140129,0,551106.0
20140130,0,551106.0
20140131,0,551106.0
20140203,0,551106.0
20140204,0,551106.0
20140205,0,551106.0
20140206,0,551106.0
20140207,0,551106.0
20140210,0,551106.0
20140211,0,551106.0
20140212,0,551106.0
20140213,0,551106.0
20140214,0,551106.0
20140218,1,551794.0
20140219,1,551631.0
20140220,1,551331.0
20140221,1,551631.0
20140224,1,551519.0
20140225,1,551606.0
20140226,1,550869.0
20140227,1,551219.0
20140228,1,552606.0
20140303,1,551494.0
20140304,1,551519.0
20140305,1,551469.0
20140306,1,553094.0
20140307,1,553231.0
20140310,1,553194.0
20140311,1,553206.0
20140312,1,553619.0
20140313,1,553069.0
20140314,1,553631.0
20140317,1,553819.0
20140318,1,553931.0
20140319,1,552681.0
20140320,1,552069.0
20140321,1,552231.0
20140324,1,552794.0
20140325,1,552644.0
20140326,1,552194.0
20140327,1,551656.0
20140328,1,551706.0
20140331,1,552006.0
20140401,1,552206.0
20140402,1,551856.0
20140403,1,551231.0
20140404,1,551081.0
20140407,1,551544.0
20140408,1,552244.0
20140409,1,552956.0
20140410,1,553444.0
20140411,1,553394.0
20140414,1,552569.0
20140415,1,552431.0
20140416,1,552569.0
20140417,1,552544.0
20140421,1,552256.0
20140422,1,552344.0
20140423,1,552506.0
20140424,1,552619.0
20140425,1,552756.0
20140428,1,552981.0
20140429,1,552444.0
20140430,1,553206.0
20140501,1,553119.0
20140502,1,553206.0
20140505,1,553281.0
20140506,1,553981.0
20140507,1,553769.0
20140508,1,552981.0
20140509,1,551644.0
20140512,1,551756.0
20140513,1,551044.0
20140514,1,551144.0
20140515,1,551256.0
20140516,1,551044.0
20140519,1,551219.0
20140520,1,551031.0
20140521,1,550806.0
20140522,1,550456.0
20140523,1,550156.0
20140527,1,550256.0
20140528,1,549744.0
20140529,1,549856.0
20140530,1,550256.0
20140602,1,549769.0
20140603,1,550119.0
20140604,1,549819.0
20140605,0,548844.0
20140606,0,548844.0
20140609,0,548844.0
20140610,0,548844.0
20140611,0,548844.0
20140612,0,548844.0
20140613,0,548844.0
20140616,0,548844.0
20140617,0,548844.0
20140618,0,548844.0
20140619,0,548844.0
20140620,0,548844.0
20140623,0,548844.0
20140624,0,548844.0
20140625,0,548844.0
20140626,0,548844.0
20140627,0,548844.0
20140630,0,548844.0
20140701,0,548844.0
20140702,0,548844.0
20140703,0,548844.0
20140707,0,548844.0
20140708,0,548844.0
20140709,0,548844.0
20140710,0,548844.0
20140711,0,548844.0
20140714,0,548844.0
20140715,0,548844.0
20140716,0,548844.0
20140717,0,548844.0
20140718,0,548844.0
20140721,0,548844.0
20140722,0,548844.0
20140723,0,548844.0
20140724,0,548844.0
20140725,0,548844.0
20140728,0,548844.0
20140729,0,548844.0
20140730,0,548844.0
20140731,0,548844.0
20140801,0,548844.0
20140804,0,548844.0
20140805,0,548844.0
20140806,0,548844.0
20140807,0,548844.0
20140808,0,548844.0
20140811,0,548844.0
20140812,0,548844.0
20140813,0,548844.0
20140814,0,548844.0
20140815,0,548844.0
20140818,0,548844.0
20140819,0,548844.0
20140820,0,548844.0
20140821,0,548844.0
20140822,0,548844.0
20140825,0,548844.0
20140826,0,548844.0
20140827,0,548844.0
20140828,0,548844.0
20140829,0,548844.0
20140902,0,548844.0
20140903,0,548844.0
20140904,0,548844.0
20140905,0,548844.0
20140908,0,548844.0
20140909,0,548844.0
20140910,0,548844.0
20140911,0,548844.0
20140912,0,548844.0
20140915,0,548844.0
20140916,0,548844.0
20140917,0,548844.0
20140918,0,548844.0
20140919,0,548844.0
20140922,0,548844.0
20140923,0,548844.0
20140924,0,548844.0
20140925,0,548844.0
20140926,1,549694.0
20140929,1,549556.0
20140930,1,550369.0
20141001,1,550631.0
20141002,1,549794.0
20141003,1,551869.0
20141006,1,550394.0
20141007,1,549931.0
20141008,1,549081.0
20141009,1,549644.0
20141010,1,550569.0
20141013,1,549919.0
20141014,1,550131.0
20141015,1,548544.0
20141016,1,548244.0
20141017,1,548581.0
20141020,1,548144.0
20141021,1,549181.0
20141022,1,550206.0
20141023,1,550144.0
20141024,1,549956.0
20141027,1,549406.0
20141028,1,549069.0
20141029,1,550194.0
20141030,1,550606.0
20141031,1,551681.0
20141103,1,552131.0
20141104,1,551306.0
20141105,1,552269.0
20141106,1,553431.0
20141107,1,552756.0
20141110,1,552994.0
20141111,1,552469.0
20141112,1,552869.0
20141113,1,552181.0
20141114,1,551706.0
20141117,1,552631.0
20141118,1,551594.0
20141119,1,551469.0
20141120,1,551406.0
20141121,1,553444.0
20141124,1,552856.0
20141125,1,552394.0
20141126,1,551856.0
20141128,1,552856.0
20141201,1,552319.0
20141202,1,553544.0
20141203,1,554419.0
20141204,1,553706.0
20141205,1,554694.0
20141208,1,554219.0
20141209,1,553581.0
20141210,1,552769.0
20141211,1,553494.0
20141212,1,552656.0
20141215,1,552756.0
20141216,1,552119.0
20141217,1,554094.0
20141218,1,554656.0
20141219,1,555369.0
20141222,1,555431.0
20141223,1,555994.0
20141224,1,555819.0
20141226,1,555994.0
20141229,1,556244.0
20141230,1,556281.0
20141231,1,556969.0
20150102,1,558144.0
20150105,1,558969.0
20150106,1,559294.0
20150107,1,560094.0
20150108,1,560931.0
20150109,1,560206.0
20150112,1,560219.0
20150113,1,561169.0
20150114,1,561031.0
20150115,1,563031.0
20150116,1,563431.0
20150120,1,563881.0
20150121,1,563344.0
20150122,1,566019.0
20150123,1,567669.0
20150126,1,567406.0
20150127,1,566056.0
20150128,1,566881.0
20150129,1,566844.0
20150130,1,567106.0
20150202,1,566431.0
20150203,1,564669.0
20150204,1,565519.0
20150205,1,564819.0
20150206,1,566769.0
20150209,1,566544.0
20150210,1,566844.0
20150211,1,566969.0
20150212,1,565581.0
20150213,1,565869.0
20150217,1,565594.0
20150218,1,566006.0
20150219,1,566206.0
20150220,1,565819.0
20150223,1,566606.0
20150224,1,566569.0
20150225,1,566281.0
20150226,1,568319.0
20150227,1,568369.0
20150302,1,568456.0
20150303,1,568556.0
20150304,1,569869.0
20150305,1,570456.0
20150306,1,572569.0
20150309,1,572556.0
20150310,1,574581.0
20150311,1,576619.0
20150312,1,575819.0
20150313,1,577406.0
20150316,1,575869.0
20150317,1,575669.0
20150318,1,573894.0
20150319,1,575144.0
20150320,1,573019.0
20150323,1,571381.0
20150324,1,571681.0
20150325,1,571156.0
20150326,1,572281.0
20150327,1,571856.0
20150330,1,572881.0
20150331,1,573881.0
20150401,1,573619.0
20150402,1,571994.0
20150403,1,570769.0
20150406,1,570969.0
20150407,1,572819.0
20150408,1,573206.0
20150409,1,575206.0
20150410,1,575644.0
20150413,1,576081.0
20150414,1,574956.0
20150415,1,574644.0
20150416,1,573231.0
20150417,1,573306.0
20150420,1,574006.0
20150421,1,574031.0
20150422,1,573969.0
20150423,1,572906.0
20150424,1,572369.0
20150427,1,572219.0
20150428,1,570994.0
20150429,1,569331.0
20150430,1,567481.0
20150501,1,568331.0
20150504,1,568994.0
20150505,1,568294.0
20150506,1,566344.0
20150507,1,567381.0
20150508,1,568181.0
20150511,1,568794.0
20150512,1,567994.0
20150513,1,566244.0
20150514,1,565806.0
20150515,1,564944.0
20150518,1,566956.0
20150519,1,568819.0
20150520,1,569306.0
20150521,1,569131.0
20150522,1,570269.0
20150526,1,572381.0
20150527,1,572156.0
20150528,1,571344.0
20150529,1,571019.0
20150601,1,571619.0
20150602,1,568694.0
20150603,1,567656.0
20150604,1,567731.0
20150605,1,569306.0
20150608,1,567331.0
20150609,1,567281.0
20150610,1,566844.0
20150611,1,567519.0
20150612,1,567544.0
20150615,1,567094.0
20150616,1,567631.0
20150617,1,566469.0
20150618,1,566019.0
20150619,1,566231.0
20150622,1,566431.0
20150623,1,568556.0
20150624,1,568081.0
20150625,1,568131.0
20150626,1,568656.0
20150629,1,567494.0
20150630,1,568856.0
20150701,1,570069.0
20150702,1,569606.0
20150706,1,570081.0
20150707,1,570981.0
20150708,1,569919.0
20150709,1,570531.0
20150710,1,569081.0
20150713,1,570719.0
20150714,1,570581.0
20150715,1,571344.0
20150716,1,572269.0
20150717,1,572594.0
