EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20081231,87500.0,-531.25,31593.75,-16879.28,-2974.98,8228.13,4025.0,34415.0,-289540.0,63370.0,80180.0,31636.0,-8070.0,9594400.0,3647425.0,3937.5,1641.0,8887.5,-830.8,-24250.0,-90.0,
20090130,89281.25,2287.5,32306.25,-19957.4,-3857.8,-3115.62,7900.0,34015.0,-212340.0,66290.0,85260.0,30464.6,-8070.0,9448150.0,3539875.0,2775.0,1586.0,8887.5,-986.8,-23518.75,105.0,
20090227,90381.25,750.0,28837.5,-22598.03,-3656.24,-6475.0,12312.5,34015.0,-122040.0,63210.0,87450.0,25269.6,-6520.0,9069350.0,3812375.0,2037.5,1605.5,8887.5,200.4,-24937.5,-310.0,
20090331,88218.75,587.5,23687.5,-18551.15,-4896.01,-115.63,7637.5,31050.0,-173040.0,66660.0,91670.0,25269.6,-8270.0,9669837.5,3749875.0,912.5,1442.5,5812.5,-1736.4,-25031.25,615.0,
20090430,88218.75,175.0,23687.5,-21691.78,-4896.01,-7256.25,7637.5,34170.0,-212390.0,66490.0,95700.0,25269.6,-11650.0,9977287.5,3145300.0,912.5,1348.5,2850.0,-470.8,-26112.5,4555.0,
20090529,92868.75,-4350.0,30043.75,-21366.78,-3474.13,-7525.0,7637.5,34110.0,-212390.0,81680.0,87660.0,33568.8,-2740.0,9977287.5,3132725.0,2337.5,1475.5,5187.5,895.6,-19137.5,5380.0,
20090630,91731.25,-4350.0,32075.0,-20632.4,-2357.05,-8228.12,6587.5,34245.0,-216100.0,82100.0,85320.0,36139.6,-8030.0,9977287.5,2127725.0,-1750.0,1284.0,362.5,218.4,-21943.75,4205.0,
20090731,94406.25,-7375.0,33475.0,-25979.98,-3988.83,-8868.75,4125.0,35240.0,-239170.0,82100.0,83240.0,36139.6,-5190.0,10357287.5,1975375.0,-1350.0,1285.0,-262.5,1069.6,-24218.75,4205.0,
20090831,95356.25,-4837.5,30843.75,-28889.93,-5470.02,-10984.92,3687.5,35700.0,-242020.0,82100.0,81860.0,36139.6,-5420.0,10864787.5,1897800.0,-862.5,1282.5,-1737.5,7543.2,-24218.75,4205.0,
20090930,99293.75,237.5,32093.75,-30048.78,-6277.21,-10984.92,5350.0,37550.0,-225320.0,82100.0,85060.0,36139.6,160.0,10846037.5,2136800.0,-1575.0,1239.5,-3950.0,8663.2,-23275.0,3815.0,
