Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20100729,1,0,0,1,0,1,0,1,1,1,97211.0
20100730,1,0,0,1,0,1,0,1,1,1,97725.0
20100802,0,0,0,1,0,1,0,1,0,1,93806.0
20100803,0,0,0,1,0,1,0,1,0,1,91443.0
20100804,0,0,0,1,0,1,0,1,0,1,92895.0
20100805,0,0,0,1,0,1,0,1,0,1,92813.0
20100806,0,0,0,1,0,1,0,1,0,1,92738.0
20100809,0,0,0,1,0,1,0,1,0,1,92704.0
20100810,0,0,0,1,0,1,0,1,0,1,93459.0
20100811,0,0,0,1,0,1,0,1,0,1,93904.0
20100812,0,0,0,1,0,1,0,1,0,1,96859.0
20100813,0,0,0,1,0,1,0,1,0,1,98491.0
20100816,0,0,0,1,0,1,0,1,0,1,99416.0
20100817,0,0,0,1,0,1,0,1,0,1,98890.0
20100818,0,0,0,1,0,1,0,1,0,1,98386.0
20100819,0,0,0,1,0,1,0,1,0,1,98439.0
20100820,0,0,0,1,0,1,0,1,0,1,100119.0
20100823,0,0,0,1,0,1,0,1,0,1,99591.0
20100824,0,0,0,1,0,1,0,1,0,1,94517.0
20100825,0,0,0,1,1,1,0,1,0,1,93608.0
20100826,0,0,0,1,1,1,0,1,0,1,96409.0
20100827,0,0,0,1,1,1,0,1,1,1,99064.0
20100830,0,0,0,1,1,1,0,1,1,1,99483.0
20100831,0,0,0,1,1,1,0,1,1,1,99779.0
20100901,0,0,0,1,1,1,0,1,1,1,101362.0
20100902,0,0,0,1,1,1,0,1,1,1,104088.0
20100903,0,0,0,1,1,1,0,1,1,1,104914.0
20100907,0,0,0,1,1,1,0,1,1,1,110245.0
20100908,0,0,0,1,1,1,0,1,1,1,111297.0
20100909,0,0,0,1,1,1,0,1,1,1,109769.0
20100910,0,0,0,1,1,1,0,1,1,1,107583.0
20100913,0,0,0,1,1,1,0,1,1,1,109693.0
20100914,0,0,1,1,1,1,0,1,1,1,115088.0
20100915,0,0,1,1,1,1,1,1,1,1,114287.0
20100916,0,0,1,1,1,1,1,1,1,1,114201.0
20100917,0,0,1,1,1,1,1,1,1,1,115916.0
20100920,0,0,1,1,1,1,1,1,1,1,116427.0
20100921,0,0,1,1,1,1,1,1,1,1,114562.0
20100922,0,1,1,1,1,1,1,1,1,1,118357.0
20100923,0,1,1,1,1,1,1,1,1,1,119152.0
20100924,0,1,1,1,1,1,1,1,1,1,125860.0
20100927,0,1,1,1,1,1,1,1,1,1,128918.0
20100928,0,1,1,1,1,1,1,1,1,1,134397.0
20100929,0,1,1,1,1,1,0,1,1,1,132947.0
20100930,0,1,1,1,1,1,0,1,1,1,130814.0
20101001,0,1,1,1,1,1,0,1,1,1,132207.0
20101004,0,1,1,0,1,1,0,1,1,1,128370.0
20101005,0,1,1,0,1,1,0,1,1,1,137914.0
20101006,1,1,1,0,1,1,0,1,1,1,139578.0
20101007,1,1,1,0,1,1,0,1,1,1,138819.0
20101008,1,1,1,0,1,1,0,1,1,1,148188.0
20101011,1,1,1,0,1,1,0,1,1,1,151020.0
20101012,1,1,1,0,1,1,0,1,1,1,150937.0
20101013,1,1,1,0,1,1,0,1,1,1,158433.0
20101014,1,1,1,0,1,1,1,1,1,1,164202.0
20101015,1,1,1,0,1,1,1,1,1,1,159799.0
20101018,1,1,1,0,1,1,1,1,1,1,164335.0
20101019,1,1,1,0,1,1,1,1,1,1,151323.0
20101020,1,1,1,1,1,1,1,1,1,1,160044.0
20101021,1,1,1,1,1,1,1,1,1,1,153383.0
20101022,1,1,1,1,1,1,1,1,1,1,153443.0
20101025,1,1,1,1,1,1,1,1,1,1,160718.0
20101026,1,1,1,1,1,1,1,1,1,1,159068.0
20101027,1,1,1,1,1,1,1,1,1,1,154013.0
20101028,1,1,1,1,1,1,1,1,1,1,158815.0
20101029,1,1,1,1,1,1,1,1,1,1,165690.0
20101101,1,1,1,1,1,1,1,1,1,1,166112.0
20101102,1,1,1,1,1,1,1,1,1,1,171994.0
20101103,1,1,1,1,1,1,1,1,1,1,169323.0
20101104,1,1,1,1,1,1,1,1,1,1,192190.0
20101105,1,1,1,1,1,1,1,1,1,1,195050.0
20101108,1,1,1,1,1,1,1,1,1,1,196811.0
20101109,1,1,1,1,1,1,1,1,1,1,208309.0
20101110,1,1,1,1,1,1,1,1,1,1,197180.0
