Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20101210,1,0,0,0,1,0,1,1,0,1,125161.0
20101213,1,0,0,0,1,0,1,1,0,1,126667.0
20101214,1,0,0,0,1,0,1,1,0,1,126387.0
20101215,1,0,0,0,1,0,1,1,0,1,127581.0
20101216,1,0,0,0,0,0,1,1,0,1,124446.0
20101217,1,0,0,1,0,0,1,1,0,1,126327.0
20101220,1,0,0,1,0,0,1,1,0,1,127600.0
20101221,1,0,0,1,0,0,1,1,0,1,131351.0
20101222,1,0,0,0,0,0,1,1,0,1,134090.0
20101223,1,0,0,0,0,1,1,1,0,1,136378.0
20101227,1,0,0,0,0,1,1,1,0,1,135939.0
20101228,1,0,0,0,0,1,1,1,0,1,138383.0
20101229,1,0,0,0,0,1,1,1,0,1,136209.0
20101230,1,0,0,0,0,1,1,1,1,1,129826.0
20101231,1,0,0,0,0,1,1,1,1,1,136591.0
20110103,1,0,0,0,1,1,1,1,1,1,135697.0
20110104,1,0,0,0,1,1,1,1,0,1,124647.0
20110105,1,0,0,0,1,1,1,1,0,1,127689.0
20110106,1,0,0,0,1,1,1,1,0,1,122231.0
20110107,1,1,0,0,1,1,1,1,0,1,122331.0
20110110,1,1,0,0,1,1,1,1,0,1,123728.0
20110111,1,1,0,0,1,1,1,1,0,1,126495.0
20110112,1,1,0,1,1,1,1,1,0,1,127576.0
20110113,1,0,0,1,1,1,1,1,0,1,121185.0
20110114,1,0,0,1,1,1,1,1,0,1,119892.0
20110118,1,0,0,1,1,1,1,1,0,1,119854.0
20110119,1,0,0,1,1,1,1,1,0,1,119287.0
20110120,1,0,0,0,1,1,1,1,0,1,118374.0
20110121,1,0,0,0,1,1,1,1,0,1,119008.0
20110124,1,0,0,0,1,1,1,1,0,1,115870.0
20110125,1,0,1,0,1,1,1,1,0,1,110576.0
20110126,1,0,1,0,1,1,1,1,0,1,114943.0
20110127,0,0,1,0,1,1,1,1,0,1,114617.0
20110128,0,0,1,1,1,1,1,1,0,1,112446.0
20110131,0,0,1,1,1,1,1,1,0,1,115744.0
20110201,0,1,1,1,1,1,1,1,0,1,118430.0
20110202,0,1,1,1,1,1,1,0,0,1,122378.0
20110203,0,1,1,1,1,1,1,0,0,1,117605.0
20110204,0,1,1,1,1,1,1,0,0,1,117126.0
20110207,0,1,1,1,0,1,1,0,0,1,115826.0
20110208,0,1,1,1,0,1,1,0,0,1,114827.0
20110209,0,1,1,1,1,1,1,0,0,1,118291.0
20110210,0,1,1,1,1,1,1,0,0,1,118677.0
20110211,1,1,1,1,1,1,1,0,0,1,115957.0
20110214,1,1,1,1,1,1,1,0,0,1,117008.0
20110215,1,1,1,1,1,1,1,0,0,1,114017.0
20110216,1,1,0,1,1,1,1,0,0,1,114022.0
20110217,1,1,0,0,1,1,1,0,1,1,118695.0
20110218,1,1,0,1,1,1,1,0,0,1,125320.0
20110222,0,1,0,1,1,1,1,0,1,1,116848.0
20110223,1,1,0,1,1,1,1,0,1,1,118569.0
20110224,1,1,0,1,1,1,1,0,0,1,109247.0
20110225,1,1,0,1,1,1,1,0,0,1,111416.0
20110228,1,1,0,1,1,1,1,0,0,1,111197.0
20110301,1,1,1,1,1,1,1,0,1,1,115336.0
20110302,1,1,1,1,1,1,1,0,1,1,123811.0
20110303,1,1,1,1,1,1,1,0,1,1,124369.0
20110304,1,1,1,1,1,1,1,0,1,1,131593.0
20110307,0,1,1,1,1,1,1,0,0,1,136203.0
