Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000413,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,-222963.0
20000414,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,-234153.0
20000417,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,-207682.0
20000418,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,-204646.0
20000419,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,-200914.0
20000420,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-138785.0
20000424,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-114836.0
20000425,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-200703.0
20000426,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-152054.0
20000427,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-169753.0
20000428,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-218418.0
20000501,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-261591.0
20000502,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-315727.0
20000503,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-309097.0
20000504,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-357275.0
20000505,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-352019.0
20000508,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,-345543.0
20000509,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,-343913.0
20000510,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,-334072.0
20000511,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,-325003.0
20000512,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,-361687.0
20000515,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,-361091.0
20000516,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,-401972.0
20000517,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,-345176.0
20000518,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,-350305.0
20000519,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,-340199.0
20000522,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,-354649.0
20000523,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-353473.0
20000524,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-334145.0
20000525,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-294748.0
20000526,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-307387.0
20000530,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-302062.0
20000531,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-309884.0
20000601,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-310562.0
20000602,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-357000.0
20000605,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-369812.0
20000606,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-390607.0
20000607,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-400552.0
20000608,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,-385472.0
20000609,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,-364914.0
20000612,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,-352861.0
20000613,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,-343740.0
20000614,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,-375102.0
20000615,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,-366646.0
20000616,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,-373316.0
20000619,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,-360346.0
20000620,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,-356586.0
20000621,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,-318520.0
