Date,EC,JY,BP,
20170512,1,0,1,532238.0
20170515,1,0,1,533000.0
20170516,1,0,1,534631.0
20170517,1,0,1,535506.0
20170518,1,0,1,534838.0
20170519,1,0,1,536662.0
20170522,1,0,1,536812.0
20170523,1,0,1,535969.0
20170524,1,0,1,536025.0
20170525,1,0,1,535994.0
20170526,1,0,1,534781.0
20170530,1,0,1,535281.0
20170531,1,0,1,536212.0
20170601,1,0,1,535694.0
20170602,1,0,1,536481.0
20170605,1,0,1,536394.0
20170606,1,0,1,536412.0
20170607,1,0,1,536619.0
20170608,1,0,1,536162.0
20170609,1,0,1,534481.0
20170612,1,0,1,534169.0
20170613,1,0,1,534800.0
20170614,1,0,1,534800.0
20170615,1,0,1,534081.0
20170616,1,0,1,534694.0
20170619,1,0,1,533806.0
20170620,1,0,1,532919.0
20170621,1,0,0,533219.0
20170622,1,0,0,533000.0
20170623,1,0,0,533625.0
20170626,1,0,0,533412.0
20170627,1,0,0,535494.0
20170628,1,0,0,535894.0
20170629,1,0,0,536512.0
20170630,1,0,0,536356.0
20170703,1,0,0,535538.0
20170705,1,0,0,535338.0
20170706,1,0,0,536325.0
20170707,1,0,0,536075.0
20170710,1,1,0,536062.0
20170711,1,1,0,536775.0
20170712,1,1,0,535450.0
20170713,1,1,0,535300.0
20170714,1,1,0,535381.0
20170717,1,1,0,535612.0
20170718,1,1,0,535969.0
20170719,1,1,0,535256.0
20170720,1,1,0,536769.0
20170721,1,1,0,536506.0
20170724,1,0,0,536050.0
20170725,1,0,0,536131.0
20170726,1,0,0,536788.0
20170727,1,0,0,536519.0
20170728,1,0,0,537481.0
20170731,1,0,0,538344.0
20170801,1,0,0,537981.0
20170802,1,0,1,538825.0
20170803,1,0,1,538281.0
20170804,1,0,1,536362.0
20170807,1,0,1,536706.0
20170808,1,0,1,535900.0
20170809,1,0,1,535981.0
20170810,1,0,1,536019.0
20170811,1,0,1,536894.0
20170814,1,0,1,536112.0
20170815,1,0,1,534812.0
20170816,1,0,0,535200.0
20170817,1,0,0,534831.0
20170818,1,0,0,535050.0
20170821,1,0,0,535688.0
20170822,1,0,0,534944.0
20170823,1,0,0,535788.0
20170824,1,0,0,535569.0
20170825,1,0,0,536494.0
20170828,1,0,0,537756.0
20170829,1,0,0,537881.0
20170830,1,0,0,536625.0
20170831,1,0,0,536744.0
20170901,1,0,0,536288.0
20170905,1,0,0,536925.0
20170906,1,0,0,536825.0
20170907,1,0,0,537975.0
20170908,1,0,0,538250.0
20170911,1,1,0,536231.0
20170912,1,1,0,535512.0
20170913,1,1,1,533112.0
20170914,1,0,1,534869.0
20170915,1,0,1,536281.0
20170918,1,0,1,535919.0
20170919,1,0,1,536700.0
20170920,1,0,1,535088.0
20170921,1,0,1,536138.0
20170922,1,0,1,536000.0
20170925,1,0,1,534419.0
20170926,1,0,1,533731.0
20170927,1,0,1,532888.0
20170928,1,0,1,533512.0
20170929,1,0,1,533562.0
20171002,1,0,1,531881.0
20171003,1,0,1,531681.0
20171004,1,0,1,531875.0
20171005,1,0,1,530250.0
20171006,0,0,1,529944.0
20171009,0,0,0,529938.0
20171010,0,0,0,529938.0
20171011,0,0,0,529938.0
20171012,0,0,0,529938.0
20171013,0,0,0,529938.0
20171016,0,0,0,529938.0
20171017,0,0,0,529938.0
20171018,0,0,0,529938.0
20171019,0,0,0,529938.0
20171020,0,0,0,529938.0
20171023,0,0,0,529938.0
20171024,0,0,0,529938.0
20171025,0,0,0,529938.0
20171026,0,0,0,529938.0
20171027,0,0,0,529938.0
20171030,0,0,0,529938.0
20171031,0,0,0,529938.0
20171101,0,0,0,529938.0
20171102,0,0,0,529938.0
20171103,0,0,0,529938.0
20171106,0,0,0,529938.0
20171107,0,0,0,529938.0
20171108,1,0,0,529894.0
20171109,1,0,0,529262.0
20171110,1,0,0,529050.0
20171113,1,0,0,529025.0
20171114,1,0,0,527450.0
20171115,1,0,0,527475.0
20171116,1,0,0,527838.0
20171117,1,0,0,527450.0
20171120,1,0,0,528269.0
20171121,1,0,0,528150.0
20171122,1,0,0,527138.0
20171124,1,0,0,525862.0
20171127,0,0,0,525694.0
20171128,0,0,0,525694.0
20171129,0,0,0,525694.0
20171130,0,0,0,525694.0
20171201,0,0,0,525694.0
20171204,0,0,0,525694.0
20171205,0,0,0,525694.0
20171206,0,0,0,525694.0
20171207,0,0,0,525694.0
20171208,0,0,0,525694.0
20171211,0,0,0,525694.0
20171212,0,0,0,525694.0
20171213,0,0,0,525694.0
20171214,0,0,0,525694.0
20171215,0,0,0,525694.0
20171218,0,0,0,525694.0
20171219,0,0,0,525694.0
20171220,0,0,0,525694.0
20171221,0,0,0,525694.0
20171222,0,0,0,525694.0
20171226,0,0,0,525694.0
20171227,0,0,0,525694.0
20171228,0,0,0,525694.0
20171229,0,0,0,525694.0
20180102,0,0,0,525694.0
20180103,0,0,0,525694.0
20180104,0,0,0,525694.0
20180105,1,0,0,525406.0
20180108,1,0,0,524331.0
20180109,1,0,0,523919.0
20180110,1,0,0,524250.0
20180111,1,0,0,525231.0
20180112,1,0,0,527031.0
20180116,1,0,1,528106.0
20180117,1,1,1,527538.0
20180118,1,1,1,527750.0
20180119,1,1,1,527888.0
20180122,1,1,1,528450.0
20180123,1,1,1,529700.0
20180124,1,1,1,533731.0
20180125,1,1,1,532519.0
20180126,1,1,1,533944.0
20180129,1,1,1,532738.0
20180130,1,1,1,533550.0
20180131,1,1,1,533419.0
20180201,1,1,1,534750.0
20180202,1,1,1,532375.0
20180205,1,1,1,531475.0
20180206,1,1,1,531469.0
20180207,1,1,1,529412.0
20180208,1,1,1,530031.0
20180209,1,1,1,529244.0
20180212,1,1,1,529844.0
20180213,1,1,1,532094.0
20180214,1,1,1,534469.0
20180215,1,1,1,536838.0
20180216,1,1,1,535206.0
20180220,1,1,1,532875.0
20180221,1,1,1,531556.0
20180222,1,1,1,533256.0
20180223,1,1,1,532781.0
20180226,1,1,1,532706.0
20180227,1,1,1,530925.0
20180228,1,1,1,530362.0
20180301,1,1,1,531381.0
20180302,1,1,1,533219.0
20180305,1,1,1,532662.0
20180306,1,1,1,533981.0
20180307,1,1,1,534206.0
20180308,1,1,1,532094.0
20180309,1,1,1,531931.0
20180312,1,1,1,533006.0
20180313,1,1,1,533938.0
20180314,1,1,1,534038.0
20180315,1,1,1,532838.0
20180316,1,1,1,532744.0
20180319,1,1,1,534481.0
20180320,1,1,1,532244.0
20180321,1,1,1,534337.0
20180322,1,1,1,534438.0
20180323,1,1,1,536300.0
20180326,1,1,1,537419.0
20180327,1,1,1,535869.0
20180328,1,1,1,532675.0
20180329,1,1,1,532438.0
20180402,1,1,1,533350.0
20180403,1,1,1,532200.0
20180404,1,1,1,532331.0
20180405,1,1,1,530456.0
20180406,0,1,1,531537.0
20180409,0,1,1,531888.0
20180410,0,1,1,531775.0
20180411,0,1,1,531944.0
20180412,0,1,1,531956.0
20180413,0,1,1,531788.0
20180416,0,1,1,532738.0
20180417,0,1,1,532506.0
20180418,0,1,1,531700.0
20180419,0,1,1,530725.0
20180420,0,1,1,530175.0
20180423,0,1,1,528519.0
20180424,0,0,0,528206.0
20180425,0,0,0,528206.0
20180426,0,0,0,528206.0
20180427,1,0,0,527981.0
20180430,1,0,0,528494.0
20180501,1,0,0,529581.0
20180502,1,0,1,529769.0
20180503,1,0,1,529944.0
20180504,1,0,1,530500.0
20180507,1,0,1,530888.0
20180508,1,0,1,531906.0
20180509,1,0,1,531738.0
20180510,1,0,1,531188.0
20180511,1,0,1,530825.0
20180514,1,0,1,530725.0
20180515,1,0,1,532288.0
20180516,1,0,1,533025.0
20180517,1,0,1,532969.0
20180518,1,1,1,533306.0
20180521,1,1,1,534219.0
20180522,1,1,1,533969.0
20180523,1,1,1,534556.0
20180524,1,1,1,533212.0
20180525,1,1,1,534600.0
20180529,1,1,1,535469.0
20180530,1,1,1,534425.0
20180531,1,1,1,533725.0
20180601,1,1,1,534644.0
20180604,1,1,1,534669.0
20180605,1,1,1,534019.0
20180606,1,1,1,533694.0
20180607,1,1,1,532675.0
20180608,1,1,1,532994.0
20180611,1,1,1,533581.0
20180612,1,1,1,534456.0
20180613,1,1,1,534519.0
20180614,1,1,1,537388.0
20180615,1,1,1,537269.0
20180618,1,1,1,537306.0
20180619,1,1,1,537862.0
20180620,1,1,1,537969.0
20180621,1,1,1,536581.0
20180622,1,1,1,536088.0
20180625,1,1,1,535006.0
20180626,1,1,1,536719.0
20180627,1,1,1,538675.0
20180628,1,1,1,539588.0
20180629,1,1,1,537656.0
20180702,1,1,1,538894.0
20180703,1,1,1,537806.0
20180705,1,1,1,537362.0
20180706,1,1,1,535988.0
20180709,1,1,1,536400.0
20180710,1,1,1,536912.0
20180711,1,1,1,538975.0
20180712,1,1,1,539481.0
20180713,1,1,1,539169.0
20180716,1,1,1,538650.0
20180717,1,1,1,540531.0
20180718,1,1,1,541138.0
20180719,1,1,1,541156.0
20180720,1,1,1,538506.0
20180723,1,1,1,539125.0
20180724,1,1,1,538694.0
20180725,1,1,1,537919.0
20180726,1,1,1,539462.0
20180727,1,1,1,539088.0
20180730,1,1,1,538331.0
20180731,1,1,1,539400.0
20180801,1,1,1,539556.0
20180802,1,1,1,541369.0
20180803,1,1,1,541162.0
20180806,1,1,1,542006.0
20180807,1,1,1,541625.0
20180808,1,1,1,541138.0
20180809,1,1,1,542525.0
20180810,1,1,1,544431.0
20180813,1,1,1,544650.0
20180814,1,1,1,546169.0
20180815,1,1,1,545562.0
20180816,1,1,1,545588.0
20180817,1,1,1,544094.0
20180820,1,1,1,543206.0
20180821,1,1,1,541369.0
20180822,1,1,1,541294.0
20180823,1,1,1,543350.0
20180824,1,1,1,541975.0
20180827,1,1,1,540937.0
20180828,1,1,1,541038.0
20180829,1,1,1,540519.0
20180830,1,1,1,540406.0
20180831,1,1,1,541581.0
20180904,1,1,1,542938.0
20180905,1,1,1,542194.0
20180906,1,1,1,541319.0
20180907,1,1,1,542394.0
20180910,1,1,1,541512.0
20180911,1,1,1,542200.0
20180912,1,1,1,540969.0
20180913,1,1,1,540588.0
20180914,0,1,1,540944.0
20180917,0,1,1,540206.0
20180918,0,1,0,540631.0
20180919,0,1,0,540519.0
20180920,0,1,0,540756.0
20180921,0,1,0,540831.0
20180924,0,1,0,541006.0
20180925,0,1,0,541231.0
20180926,0,1,0,541138.0
20180927,0,1,0,541750.0
20180928,0,1,0,541912.0
20181001,0,1,0,542319.0
20181002,0,1,0,542038.0
20181003,0,1,0,542688.0
20181004,0,1,0,542250.0
20181005,0,1,0,542144.0
20181008,0,1,0,541419.0
20181009,0,1,0,541456.0
20181010,0,1,0,541019.0
20181011,0,1,0,540406.0
20181012,0,1,0,540456.0
20181015,0,1,0,540350.0
20181016,0,1,0,540650.0
20181017,0,1,0,540975.0
20181018,0,1,0,540700.0
20181019,0,1,0,541106.0
20181022,0,1,0,541331.0
20181023,0,1,0,541006.0
20181024,0,1,0,540975.0
20181025,1,1,0,541625.0
20181026,1,1,0,540288.0
20181029,1,1,0,541062.0
20181030,1,1,0,542294.0
20181031,1,1,1,542369.0
20181101,1,1,1,539394.0
20181102,1,1,1,540612.0
20181105,1,1,1,539581.0
20181106,1,1,0,539725.0
20181107,1,1,0,539156.0
20181108,1,1,0,541088.0
20181109,1,1,0,541156.0
20181112,1,1,0,542419.0
20181113,1,1,0,542088.0
20181114,1,1,0,540888.0
20181115,1,1,0,540881.0
20181116,1,1,0,539388.0
20181119,1,1,0,538600.0
20181120,1,1,0,539925.0
20181121,1,1,0,540012.0
20181123,1,1,0,540488.0
20181126,1,1,0,541388.0
20181127,1,1,0,541969.0
20181128,1,1,0,540731.0
20181129,1,1,0,540512.0
20181130,1,1,0,541706.0
20181203,1,1,0,541388.0
20181204,1,1,0,540562.0
20181205,1,1,0,540969.0
20181206,1,1,0,540069.0
20181207,1,1,0,539469.0
20181210,1,1,0,540931.0
20181211,1,1,1,541700.0
20181212,1,1,1,540394.0
20181213,1,1,1,540762.0
20181214,1,1,1,541725.0
20181217,1,1,1,540312.0
20181218,1,1,1,540012.0
20181219,1,1,1,539719.0
20181220,1,1,1,537062.0
20181221,1,0,1,538706.0
20181224,1,0,1,537681.0
20181226,1,0,1,538875.0
20181227,1,0,1,537725.0
20181228,1,0,1,537588.0
20181231,1,0,1,537188.0
20190102,1,1,1,539862.0
20190103,1,1,1,540700.0
20190104,1,1,1,539112.0
20190107,1,1,1,537819.0
20190108,1,1,1,538581.0
20190109,1,1,1,537206.0
20190110,0,1,1,537212.0
20190111,0,1,1,536494.0
20190114,0,1,1,536681.0
20190115,0,1,1,536494.0
20190116,0,1,1,535888.0
20190117,0,1,1,534769.0
20190118,0,1,0,534119.0
20190122,0,1,0,534625.0
20190123,0,1,0,534288.0
20190124,0,1,0,534156.0
20190125,0,1,0,534206.0
20190128,0,1,0,534494.0
20190129,0,1,0,534562.0
20190130,0,1,0,534912.0
20190131,0,1,0,534938.0
20190201,0,1,0,534262.0
20190204,0,1,0,533831.0
20190205,0,1,0,533762.0
20190206,0,1,0,533756.0
20190207,0,1,0,533869.0
20190208,0,1,0,533919.0
20190211,0,1,0,533275.0
20190212,1,1,0,532450.0
20190213,1,1,0,532731.0
20190214,1,0,0,532225.0
20190215,1,0,0,532306.0
20190219,1,0,0,531762.0
20190220,1,0,0,531644.0
20190221,1,0,0,531862.0
20190222,1,0,0,531844.0
20190225,1,0,0,531525.0
20190226,1,0,0,531138.0
20190227,1,0,1,531794.0
20190228,1,0,1,531450.0
20190301,1,0,1,531244.0
20190304,1,0,1,531462.0
20190305,1,0,1,531812.0
20190306,1,0,1,531781.0
20190307,1,0,1,532750.0
20190308,1,0,1,531625.0
20190311,1,0,1,532531.0
20190312,1,0,1,531394.0
20190313,1,0,1,531844.0
20190314,1,0,1,532338.0
20190315,1,0,1,532394.0
20190318,1,0,1,532000.0
20190319,1,0,1,531906.0
20190320,1,0,1,530588.0
20190321,0,0,1,529688.0
20190322,0,0,1,530519.0
20190325,0,0,1,530356.0
20190326,0,0,1,530594.0
20190327,0,0,1,530862.0
20190328,0,0,1,529556.0
20190329,1,0,1,529369.0
20190401,1,0,1,530169.0
20190402,1,0,1,530275.0
20190403,1,0,1,530038.0
20190404,1,0,1,529706.0
20190405,1,0,1,529538.0
20190408,1,0,1,529219.0
20190409,1,0,1,529012.0
20190410,1,0,1,529231.0
20190411,1,0,1,529281.0
20190412,1,0,1,528906.0
20190415,1,0,1,528950.0
20190416,1,0,1,528869.0
20190417,1,0,1,528681.0
20190418,1,0,0,529444.0
20190422,1,0,0,529075.0
20190423,1,0,0,529631.0
20190424,1,0,0,530569.0
20190425,1,0,0,530775.0
20190426,1,0,0,530469.0
20190429,1,0,0,530119.0
20190430,1,0,0,529650.0
20190501,1,0,0,529975.0
20190502,1,0,0,530288.0
20190503,1,0,0,530044.0
20190506,1,0,0,529938.0
20190507,1,0,0,530231.0
20190508,1,0,0,530119.0
20190509,1,0,0,529744.0
20190510,1,0,0,529669.0
20190513,1,0,0,529681.0
20190514,1,0,0,529994.0
20190515,1,0,0,530050.0
20190516,1,0,1,530838.0
20190517,1,0,1,531400.0
20190520,1,0,1,531312.0
20190521,1,0,1,531588.0
20190522,1,0,1,531800.0
20190523,1,0,1,531656.0
20190524,1,0,1,531012.0
20190528,1,0,1,531912.0
20190529,1,0,1,532525.0
20190530,1,0,1,532644.0
20190531,1,0,1,532025.0
20190603,1,1,1,531056.0
20190604,1,1,1,530794.0
20190605,1,1,1,530894.0
20190606,1,1,1,530331.0
20190607,1,1,1,529488.0
20190610,0,1,1,529575.0
20190611,0,1,1,529300.0
20190612,0,1,1,529500.0
20190613,0,1,1,529706.0
20190614,0,1,1,530069.0
20190617,0,1,1,530338.0
20190618,0,1,1,530338.0
20190619,0,1,1,530162.0
20190620,0,1,1,530706.0
20190621,0,1,1,530300.0
20190624,0,1,1,530369.0
20190625,0,1,1,530856.0
20190626,0,1,1,530138.0
20190627,0,1,1,530369.0
20190628,0,1,1,530062.0
20190701,0,1,1,529738.0
20190702,0,1,1,530631.0
20190703,0,1,1,530794.0
20190705,0,1,1,530300.0
20190708,0,1,1,530194.0
20190709,0,1,1,530344.0
20190710,0,1,1,530575.0
20190711,0,1,1,530381.0
20190712,0,1,1,530788.0
20190715,0,1,1,531012.0
20190716,0,1,1,531244.0
20190717,0,1,1,531319.0
20190718,0,1,1,531300.0
20190719,0,1,1,531244.0
20190722,0,1,1,531250.0
20190723,0,1,1,531069.0
20190724,1,1,1,531106.0
20190725,1,1,1,530612.0
20190726,1,1,1,531319.0
20190729,1,1,1,531981.0
20190730,1,1,1,532456.0
20190731,1,1,1,533150.0
20190801,1,1,1,534800.0
20190802,1,1,1,535294.0
20190805,1,1,1,534844.0
20190806,1,1,1,534281.0
20190807,1,1,1,534612.0
20190808,1,1,1,535225.0
20190809,1,1,1,535906.0
20190812,1,1,1,535919.0
20190813,1,1,1,535075.0
20190814,1,1,1,536388.0
20190815,1,1,1,536244.0
20190816,1,1,1,535900.0
20190819,1,1,1,535850.0
20190820,1,1,1,535800.0
20190821,1,1,1,535912.0
20190822,1,1,1,535294.0
20190823,1,1,1,535600.0
20190826,1,1,1,535638.0
20190827,1,1,1,535681.0
20190828,1,1,1,536050.0
20190829,1,1,1,536000.0
20190830,1,1,1,537512.0
20190903,1,1,1,538331.0
20190904,1,1,1,536300.0
20190905,1,1,1,534981.0
20190906,1,1,1,535306.0
20190909,1,1,1,534412.0
20190910,1,1,1,534138.0
20190911,1,0,1,534669.0
20190912,1,0,1,533756.0
20190913,1,0,1,533038.0
20190916,1,0,0,533550.0
20190917,1,0,0,532812.0
20190918,1,0,0,533269.0
20190919,1,0,0,533019.0
20190920,1,0,0,533538.0
20190923,1,0,0,533781.0
20190924,1,0,0,533494.0
20190925,1,0,0,534469.0
20190926,1,0,0,534662.0
20190927,1,0,0,534550.0
20190930,1,0,0,535031.0
20191001,1,0,0,534612.0
20191002,1,0,0,534356.0
20191003,1,0,0,534200.0
20191004,1,0,0,534100.0
20191007,1,0,0,534238.0
20191008,1,0,0,534462.0
20191009,1,0,0,534256.0
20191010,1,0,0,533869.0
20191011,1,0,0,533438.0
20191014,1,0,0,533600.0
20191015,1,0,0,533550.0
20191016,1,0,1,533562.0
20191017,1,0,1,533181.0
20191018,1,0,1,533150.0
20191021,0,0,1,533256.0
20191022,0,0,1,532712.0
20191023,0,0,1,532856.0
20191024,0,0,1,532594.0
20191025,0,0,1,532362.0
20191028,0,0,1,532525.0
20191029,0,0,1,532544.0
20191030,0,0,1,532725.0
20191031,0,0,1,533031.0
20191101,0,0,1,533000.0
20191104,0,0,1,532650.0
20191105,0,0,1,532669.0
20191106,0,0,1,532475.0
20191107,0,0,1,532269.0
20191108,0,0,1,532031.0
20191111,0,0,1,532469.0
20191112,0,0,1,532488.0
20191113,0,0,1,532369.0
20191114,0,0,1,532594.0
20191115,0,0,1,532762.0
20191118,0,0,1,533081.0
20191119,0,0,1,532806.0
20191120,0,0,1,532869.0
20191121,0,0,1,532744.0
20191122,0,0,1,532294.0
20191125,0,0,1,532750.0
20191126,0,0,1,532531.0
20191127,0,0,1,532812.0
20191129,0,0,1,532906.0
20191202,0,0,1,532981.0
20191203,0,0,1,533281.0
20191204,0,0,1,533944.0
20191205,0,0,1,534331.0
20191206,0,0,1,534181.0
20191209,0,0,1,534250.0
20191210,0,0,1,534612.0
20191211,0,0,1,534619.0
20191212,0,0,1,534181.0
20191213,0,0,1,535425.0
20191216,0,0,1,535494.0
20191217,0,0,1,534050.0
20191218,0,0,1,533838.0
20191219,0,0,1,533375.0
20191220,0,0,1,533388.0
20191223,0,0,1,532906.0
20191224,0,0,1,533081.0
20191226,0,0,1,533325.0
20191227,0,0,1,533844.0
20191230,0,0,1,533956.0
20191231,0,0,1,534888.0
20200102,1,0,1,533412.0
20200103,1,0,1,533088.0
20200106,1,0,1,533906.0
20200107,1,0,1,533044.0
20200108,1,0,1,532481.0
20200109,0,0,1,532044.0
20200110,0,0,1,532069.0
20200113,0,0,1,531694.0
20200114,0,0,1,531856.0
20200115,0,0,1,531850.0
20200116,0,0,1,532100.0
20200117,0,1,1,531769.0
20200121,0,1,1,531612.0
20200122,0,1,1,532244.0
20200123,0,1,1,531781.0
20200124,0,1,1,531256.0
20200127,0,1,1,530712.0
20200128,1,1,1,530706.0
20200129,1,1,1,530700.0
20200130,1,1,1,530688.0
20200131,1,1,1,530238.0
20200203,1,0,1,529150.0
20200204,1,0,0,529319.0
20200205,1,0,0,529906.0
20200206,1,0,0,530175.0
20200207,1,1,0,530288.0
20200210,1,1,0,530656.0
20200211,1,1,0,530625.0
20200212,1,1,0,531675.0
20200213,1,1,0,531738.0
20200214,1,1,0,531744.0
20200218,1,1,0,532456.0
20200219,1,1,0,534181.0
20200220,1,1,0,534794.0
20200221,1,1,0,533506.0
20200224,1,1,0,532838.0
20200225,1,1,0,531688.0
20200226,1,1,0,531606.0
20200227,1,1,0,530256.0
20200228,1,1,0,527513.0
20200302,1,0,1,525212.0
20200303,0,0,1,525131.0
20200304,0,0,1,524788.0
20200305,0,0,1,524300.0
20200306,0,0,1,523863.0
20200309,0,0,1,523269.0
20200310,1,0,0,521400.0
20200311,1,0,0,521200.0
20200312,1,0,0,519856.0
20200313,1,0,1,520325.0
20200316,0,0,1,521788.0
20200317,0,0,1,522644.0
20200318,0,0,1,525881.0
20200319,0,0,1,526144.0
20200320,0,0,1,525988.0
20200323,0,0,1,526269.0
20200324,0,0,1,524844.0
20200325,0,0,1,524088.0
20200326,0,0,1,522356.0
20200327,0,0,1,520281.0
20200330,0,0,1,520881.0
20200331,0,0,1,520556.0
20200401,0,0,1,521006.0
20200402,0,0,1,520881.0
20200403,0,0,1,521644.0
20200406,0,0,1,521463.0
20200407,0,0,1,521231.0
20200408,0,0,1,520906.0
20200409,0,0,1,520563.0
20200413,0,0,1,520050.0
20200414,0,0,1,519450.0
20200415,0,0,1,519931.0
20200416,0,0,1,520519.0
20200417,0,0,1,520325.0
20200420,0,0,1,520606.0
20200421,0,0,1,521631.0
20200422,0,0,1,521394.0
20200423,0,0,1,521169.0
20200424,0,0,1,521188.0
20200427,0,0,1,520750.0
20200428,0,0,1,520681.0
20200429,0,0,1,520569.0
20200430,0,0,1,519644.0
20200501,0,0,1,520356.0
20200504,0,0,1,520644.0
20200505,0,0,1,520563.0
20200506,0,0,1,521238.0
20200507,0,0,1,521163.0
20200508,0,0,1,520831.0
20200511,0,0,1,521331.0
20200512,0,0,1,521644.0
20200513,0,0,1,522025.0
20200514,0,0,1,522181.0
20200515,0,0,1,522669.0
20200518,0,0,1,522200.0
20200519,0,0,1,521644.0
20200520,0,0,1,521963.0
20200521,0,0,1,521931.0
20200522,0,0,1,522344.0
20200526,0,0,1,521263.0
20200527,0,0,1,521806.0
20200528,0,0,1,521256.0
20200529,0,0,1,521369.0
20200601,0,0,1,520306.0
20200602,0,0,0,520231.0
20200603,0,0,0,520231.0
20200604,0,0,0,520231.0
20200605,1,0,0,519694.0
20200608,1,0,0,519831.0
20200609,1,0,0,520338.0
20200610,1,0,0,520931.0
20200611,1,0,0,519762.0
20200612,1,0,0,518894.0
20200615,1,0,0,519962.0
20200616,1,0,0,519400.0
20200617,1,0,0,518881.0
20200618,1,0,0,518588.0
20200619,1,0,0,518300.0
20200622,1,0,0,519231.0
20200623,1,0,0,519869.0
20200624,1,0,0,519206.0
20200625,1,0,0,518656.0
20200626,1,0,0,518788.0
20200629,1,0,0,518881.0
20200630,1,0,0,518875.0
20200701,1,0,0,519000.0
20200702,1,0,0,518775.0
20200706,1,0,0,519875.0
20200707,1,0,0,519500.0
20200708,1,0,0,520119.0
20200709,1,0,0,519613.0
20200710,1,0,0,519650.0
20200713,1,0,0,520331.0
20200714,1,0,0,520831.0
20200715,1,0,0,520975.0
20200716,1,0,0,520613.0
20200717,1,0,0,521356.0
20200720,1,0,0,521400.0
20200721,1,0,0,522512.0
20200722,1,0,1,523050.0
20200723,1,0,1,523569.0
20200724,1,0,1,524219.0
20200727,1,1,1,526875.0
20200728,1,1,1,527312.0
20200729,1,1,1,527988.0
20200730,1,1,1,529862.0
20200731,1,1,1,528331.0
20200803,1,1,1,527531.0
20200804,1,1,1,527912.0
20200805,1,1,1,529438.0
20200806,1,1,1,529863.0
20200807,1,1,1,527688.0
20200810,1,1,1,527294.0
20200811,1,1,1,526488.0
20200812,1,1,1,526519.0
20200813,1,1,1,526788.0
20200814,1,1,1,527900.0
20200817,1,1,1,528888.0
20200818,1,1,1,531394.0
20200819,1,1,1,528981.0
20200820,1,1,1,529700.0
20200821,1,1,1,528088.0
20200824,1,1,1,527756.0
20200825,1,1,1,528381.0
20200826,1,1,1,528794.0
20200827,1,1,1,528325.0
20200828,1,1,1,531338.0
20200831,1,1,1,531625.0
20200901,1,1,1,531219.0
20200902,1,1,1,529394.0
20200903,1,1,1,529713.0
20200904,1,1,1,529613.0
20200908,1,1,1,527038.0
20200909,1,1,1,527200.0
20200910,1,1,1,526319.0
20200911,1,1,1,526312.0
20200914,1,1,1,527594.0
20200915,1,1,1,527975.0
20200916,1,1,1,528119.0
20200917,1,1,1,529044.0
20200918,1,1,1,529156.0
20200921,1,1,1,526813.0
20200922,1,1,0,526044.0
20200923,1,1,0,524875.0
20200924,1,1,0,524962.0
20200925,1,1,0,524206.0
20200928,1,1,0,524825.0
20200929,1,1,0,525550.0
20200930,1,1,0,525500.0
20201001,1,1,0,525769.0
20201002,1,1,0,525544.0
20201005,1,1,0,525944.0
20201006,1,1,0,525838.0
20201007,1,1,0,525475.0
20201008,1,1,0,525363.0
20201009,1,1,0,526638.0
20201012,1,1,0,526763.0
20201013,1,1,0,525781.0
20201014,1,1,0,526294.0
20201015,1,1,0,525219.0
20201016,1,1,0,525544.0
20201019,1,1,0,526106.0
20201020,1,1,0,526819.0
20201021,1,1,0,528288.0
20201022,1,1,0,527369.0
20201023,1,1,0,528019.0
20201026,1,1,0,527313.0
20201027,1,1,0,527725.0
20201028,1,1,0,527119.0
20201029,1,1,0,525731.0
20201030,0,1,0,525631.0
20201102,0,1,0,525463.0
20201103,0,1,0,525725.0
20201104,0,1,0,525888.0
20201105,0,1,0,526981.0
20201106,0,1,0,527306.0
20201109,0,1,0,524775.0
20201110,0,1,0,524925.0
20201111,0,1,0,524744.0
20201112,0,0,0,524663.0
20201113,0,0,0,524663.0
20201116,0,0,0,524663.0
20201117,0,0,0,524663.0
20201118,0,0,0,524663.0
20201119,0,1,0,524713.0
20201120,0,1,0,524675.0
20201123,0,1,0,523900.0
20201124,0,1,0,523825.0
20201125,0,1,0,523981.0
20201127,0,1,0,524431.0
20201130,0,1,0,524081.0
20201201,0,1,0,523994.0
20201202,1,1,0,524144.0
20201203,1,1,0,525350.0
20201204,1,1,0,525138.0
20201207,1,1,0,525056.0
20201208,1,1,0,524669.0
20201209,1,1,0,524150.0
20201210,1,1,0,524944.0
20201211,1,1,0,524888.0
20201214,1,1,0,525225.0
20201215,1,1,0,525794.0
20201216,1,1,0,525969.0
20201217,1,1,0,527813.0
20201218,1,1,1,526825.0
20201221,1,1,1,526638.0
20201222,1,1,1,524525.0
20201223,1,1,1,525538.0
20201224,1,1,1,525844.0
20201228,1,1,1,525300.0
20201229,1,1,1,526500.0
20201230,1,1,1,527881.0
20201231,1,1,1,527319.0
20210104,1,1,1,527288.0
20210105,1,1,1,528863.0
20210106,1,1,1,528175.0
20210107,1,1,1,526606.0
20210108,1,1,1,525844.0
20210111,1,1,1,524663.0
20210112,1,1,1,526381.0
20210113,1,1,1,525525.0
20210114,1,1,1,525950.0
20210115,1,1,1,524244.0
20210119,1,1,1,525163.0
20210120,1,1,1,525381.0
20210121,1,1,1,526531.0
20210122,1,1,1,526013.0
