Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000413,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,-211967.0
20000414,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-168347.0
20000417,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-151637.0
20000418,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-208460.0
20000419,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-214985.0
20000420,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-207527.0
20000424,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-204016.0
20000425,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-266429.0
20000426,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-247876.0
20000427,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,-265015.0
20000428,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,-286372.0
20000501,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,-299972.0
20000502,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,-331750.0
20000503,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,-329245.0
20000504,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,-329331.0
20000505,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,-332915.0
20000508,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,-330548.0
20000509,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,-329880.0
20000510,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,-322758.0
20000511,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,-322239.0
20000512,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,-324059.0
20000515,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,-325332.0
20000516,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,-325483.0
20000517,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,-320170.0
20000518,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,-316736.0
20000519,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,-313848.0
20000522,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,-317487.0
20000523,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,-310321.0
20000524,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,-311082.0
20000525,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-308988.0
20000526,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-311927.0
20000530,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-318193.0
20000531,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-316851.0
20000601,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-322815.0
20000602,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-330331.0
20000605,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-328083.0
20000606,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-326905.0
20000607,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-332509.0
20000608,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-330017.0
20000609,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-329365.0
20000612,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,-326669.0
20000613,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,-328885.0
20000614,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,-325122.0
20000615,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,-324878.0
