EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20040528,3812.5,-6075.0,4006.25,-7743.75,-503.12,-17106.25,1287.5,30900.0,265000.0,-20810.0,22250.0,-9486.0,-3500.0,410600.0,-685700.0,2162.5,-250.5,-12025.0,122.8,-19106.25,-2375.0,
20040630,3812.5,-7425.0,4006.25,-8696.88,-1018.75,-18262.5,987.5,30900.0,247350.0,-23460.0,19380.0,-8734.2,-4310.0,410600.0,-685700.0,3075.0,-207.5,-11775.0,537.2,-23637.5,2540.0,
20040730,175.0,-7425.0,768.75,-10090.62,-2459.38,-19968.75,225.0,28760.0,247350.0,-22160.0,16350.0,-2497.2,-4310.0,410600.0,-685700.0,5337.5,69.5,-10112.5,1198.0,-23637.5,6020.0,
20040831,175.0,-7425.0,256.25,-10465.62,-2725.0,-19531.25,-150.0,29410.0,210000.0,-23840.0,20110.0,-4441.8,-4420.0,410600.0,-685700.0,4312.5,-122.0,-10637.5,873.2,-23637.5,1040.0,
20040930,175.0,-7425.0,-2225.0,-10153.12,-2646.88,-18625.0,-150.0,28140.0,210000.0,-16320.0,1350.0,6608.4,-3620.0,550600.0,-685700.0,5925.0,115.0,-11300.0,453.6,-24293.75,320.0,
20041029,4125.0,-5650.0,-2806.25,-9215.62,-2021.88,-17000.0,-150.0,28140.0,181200.0,-14200.0,20650.0,9884.4,-2720.0,280550.0,-633200.0,6075.0,77.0,-11300.0,-39.2,-27868.75,320.0,
20041130,10437.5,-2462.5,762.5,-10562.5,-2962.5,-19425.0,1337.5,29800.0,175250.0,-18590.0,9600.0,7960.8,-340.0,280550.0,-397200.0,6012.5,117.0,-11737.5,229.6,-24418.75,320.0,
20041231,13762.5,-1512.5,643.75,-12690.62,-3665.62,-23162.5,3325.0,30910.0,206950.0,-18590.0,30.0,4172.8,-1820.0,280550.0,-885750.0,5800.0,112.5,-12050.0,453.6,-22056.25,320.0,
20050131,6400.0,-3037.5,-2500.0,-12690.62,-3384.38,-23068.75,1725.0,28740.0,169400.0,-18590.0,30.0,4172.8,-2790.0,280550.0,-885750.0,5750.0,184.0,-12250.0,-234.8,-21456.25,320.0,
20050228,6400.0,-4437.5,-2500.0,-12690.62,-1712.5,-25568.75,1825.0,28740.0,169400.0,-18590.0,30.0,4172.8,-2790.0,326800.0,-885750.0,5387.5,53.5,-12687.5,-744.0,-15381.25,1355.0,
20050331,6400.0,-4450.0,-2500.0,-12190.62,-1228.12,-25618.75,-125.0,28740.0,135550.0,-16230.0,30.0,9049.0,-2790.0,336800.0,-885750.0,4900.0,31.0,-13400.0,-979.2,-13562.5,2235.0,
20050429,6400.0,-6775.0,-2500.0,-14100.0,-2481.25,-25618.75,-37.5,29040.0,139250.0,-21910.0,-10420.0,1060.6,-2790.0,151750.0,-885750.0,4475.0,19.0,-14437.5,-934.4,-18450.0,4245.0,
