Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20210507,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-5535557.0
20210510,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-5617427.0
20210511,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-5501260.0
20210512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-5565974.0
20210513,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-5683761.0
20210514,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-5775559.0
20210517,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-5632895.0
20210518,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-5597617.0
20210519,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-5970539.0
20210520,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-5992650.0
20210521,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-6210713.0
20210524,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-6100631.0
20210525,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-6150859.0
20210526,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-6093135.0
20210527,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-5756578.0
20210528,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-5719517.0
20210601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,-5778012.0
20210602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,-5933512.0
20210603,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,-6257005.0
20210604,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,-6088560.0
20210607,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,-6095753.0
20210608,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,-6022007.0
20210609,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,-6084413.0
20210610,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,-6197910.0
20210611,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,-6068982.0
20210614,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,-6097814.0
20210615,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,-6584599.0
20210616,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,-6453956.0
20210617,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,-6976673.0
20210618,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6988672.0
20210621,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6986382.0
20210622,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6984764.0
20210623,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6982761.0
20210624,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6982527.0
20210625,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6981481.0
20210628,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6978029.0
20210629,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6977491.0
20210630,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-6981954.0
20210701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6982882.0
