EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20080229,23830.75,-4785.27,-18875.6,-8291.7,170.93,-24068.69,-4634.65,31211.23,5949.59,-6573.23,-52186.45,9350.91,29488.01,2825947.14,1593221.52,12558.08,582.16,-211.13,10191.85,-6019.58,-6095.17,
20080331,30630.75,739.73,-19638.1,-6619.83,155.3,-24068.69,-4272.15,30366.23,10849.59,-6833.23,-44836.45,13517.31,24138.01,2765947.14,290721.52,13095.58,-183.84,-5061.13,7017.05,-15932.08,-11880.17,
20080430,29130.75,-5279.02,-19638.1,-9014.55,-1893.49,-25537.44,-7109.65,28661.23,-44557.22,5046.77,-37416.45,24097.11,22018.01,2949697.14,93546.52,15345.58,-183.84,-5061.13,5600.4,-15932.08,-11880.17,
20080530,28343.25,-5279.02,-22099.21,-6795.8,153.39,-22146.81,-8042.43,30128.12,-72377.22,18936.77,-28816.45,45462.51,15361.2,2412397.14,93546.52,14695.58,-183.84,-5061.13,7605.2,-15932.08,-11880.17,
20080630,26674.5,-8259.36,-22099.21,-8311.43,-463.8,-24240.56,-9512.55,27338.12,-16821.06,31586.77,-12316.45,55681.11,15361.2,1784163.02,93546.52,21620.58,-271.81,-5061.13,5651.2,-15900.89,-13690.17,
20080731,23236.13,-10065.61,-23757.59,-9891.95,-1727.64,-25135.01,-8812.55,27338.12,-18821.06,17656.77,-30202.29,42388.51,10119.44,1175682.49,-558889.99,16508.08,-575.31,-5061.13,6146.69,-22025.89,-17175.17,
20080829,31323.63,-10568.39,-16420.09,-11392.36,-1727.64,-26074.35,-9587.55,27338.12,-37021.06,17656.77,-18442.29,39610.23,11258.16,1452903.12,561399.41,12920.23,-445.04,-5061.13,4836.29,-22025.89,-17175.17,
20080930,37536.13,-19546.39,-14445.09,-12193.56,-2650.11,-27186.45,-11425.05,30758.12,-82111.06,27153.78,-13392.29,52092.63,6938.16,2722903.12,1277399.41,17795.23,14.46,-2961.95,4259.89,-22025.89,-14591.6,
20081031,54948.63,-11521.39,-3607.59,-15119.17,-3108.5,-31397.61,-1412.55,35903.12,74188.94,59983.78,-6842.29,86133.63,9098.16,5347903.12,2549899.41,22095.23,558.46,4225.55,3238.56,-16487.87,-8111.6,
20081128,55461.13,-7458.89,986.16,-12526.67,-1397.56,-26272.61,2187.45,38923.12,121888.94,73363.78,-4112.29,101131.83,-141.84,5796653.12,2299899.41,23882.73,593.46,2975.55,2527.76,-17650.37,-9921.6,
20081231,45317.38,-408.89,6073.66,-7745.42,946.19,-15710.11,1949.95,38393.12,131288.94,83193.78,4767.71,113101.83,-141.84,6395403.12,1962174.41,20945.23,558.46,1413.05,2527.76,-16131.62,-10476.6,
20090130,45317.38,953.61,6786.16,-10823.54,63.38,-27118.39,5824.95,37953.12,208488.94,86113.78,16817.71,113442.03,235.4,6249153.12,2194629.53,20945.23,388.46,1413.05,2224.3,-19034.48,-10736.6,
20090227,45317.38,-3521.39,7536.16,-11061.82,-275.05,-27118.39,10237.45,37953.12,298788.94,83033.78,19007.71,120435.03,1645.4,5884215.62,2467129.53,20945.23,388.46,1413.05,3411.5,-21165.73,-10736.6,
20090331,45317.38,-3746.18,6167.41,-11061.82,-2538.51,-27118.39,5599.95,36119.37,247788.94,80721.95,23227.71,115445.83,-104.6,6152965.62,2404629.53,20945.23,388.46,1413.05,2224.3,-24321.67,-10736.6,
20090430,45317.38,-4158.68,6167.41,-11061.82,-2538.51,-27844.91,5599.95,38138.94,211218.94,82181.95,27257.71,115445.83,-3114.6,6660465.62,2037829.53,20945.23,404.96,1413.05,2487.9,-24321.67,-9830.46,
20090529,49946.76,-8096.18,12544.18,-8329.7,-1741.63,-22938.66,5493.31,38978.94,211218.94,97371.95,20027.71,119496.2,-3038.44,7035465.62,2605114.5,22032.43,531.96,3921.97,3854.3,-18990.45,-8520.46,
20090630,48809.26,-8096.18,14575.43,-7595.33,-991.63,-23641.79,5368.31,39793.94,211218.94,100951.95,20027.71,124120.4,-8408.44,7221715.62,1611314.5,20299.72,325.96,-190.53,6396.7,-25359.2,-11765.46,
