Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20100818,0,0,0,1,0,1,0,1,0,1,118317.0
20100819,0,0,0,1,0,1,0,1,0,1,118370.0
20100820,0,0,0,1,0,1,0,1,0,1,120050.0
20100823,0,0,0,1,0,1,0,1,0,1,119522.0
20100824,0,0,0,1,0,1,0,1,0,1,114448.0
20100825,0,0,0,1,0,1,0,1,0,1,113149.0
20100826,0,0,0,1,0,1,0,1,0,1,115420.0
20100827,0,0,0,1,1,1,0,1,0,1,119420.0
20100830,0,0,0,1,1,1,0,1,0,1,119844.0
20100831,0,0,0,1,1,1,0,1,0,1,118350.0
20100901,0,0,0,1,1,1,0,1,0,1,120128.0
20100902,0,0,0,1,1,1,0,1,0,1,121459.0
20100903,0,0,0,1,1,1,0,1,0,1,120900.0
20100907,0,0,0,1,1,1,0,1,0,1,126406.0
20100908,0,0,0,1,1,1,0,1,0,1,126983.0
20100909,0,0,0,1,1,1,0,1,1,1,125775.0
20100910,0,0,0,1,1,1,0,1,1,1,123589.0
20100913,0,0,0,1,1,1,0,1,1,1,125699.0
20100914,0,0,0,1,1,1,0,1,1,1,130854.0
20100915,0,0,0,1,1,1,0,1,1,1,130323.0
20100916,0,0,0,1,1,1,0,1,1,1,129917.0
20100917,0,0,0,1,1,1,0,1,1,1,131602.0
20100920,0,0,0,1,1,1,0,1,1,1,131483.0
20100921,0,0,0,1,1,1,0,1,1,1,130238.0
20100922,0,0,0,1,1,1,0,1,1,1,131932.0
20100923,0,1,0,1,1,1,0,1,1,1,132510.0
20100924,0,1,1,1,1,1,0,1,1,1,139158.0
20100927,0,1,1,1,1,1,0,1,1,1,142126.0
20100928,0,1,1,1,1,1,0,1,1,1,147995.0
20100929,0,1,1,1,1,1,0,1,1,1,147375.0
20100930,0,1,1,1,1,1,0,1,1,1,145242.0
20101001,0,1,1,1,1,1,0,1,1,1,146635.0
20101004,0,1,1,0,1,1,0,1,1,1,142747.0
20101005,0,1,1,0,1,1,0,1,1,1,152292.0
20101006,0,1,1,0,1,1,0,1,1,1,154196.0
20101007,0,1,1,0,1,1,0,1,1,1,154997.0
20101008,0,1,1,0,1,1,0,1,1,1,163376.0
20101011,0,1,1,0,1,1,0,1,1,1,166658.0
20101012,0,1,1,0,1,1,0,1,1,1,167114.0
20101013,0,1,1,0,1,1,0,1,1,1,173271.0
20101014,0,1,1,0,1,1,0,1,1,1,178970.0
20101015,0,1,1,0,1,1,0,1,1,1,175946.0
20101018,0,1,1,0,1,1,0,1,1,1,178273.0
20101019,0,1,1,0,1,1,0,1,1,1,168821.0
20101020,0,1,1,0,1,1,1,1,1,1,174769.0
20101021,0,1,1,0,1,1,1,1,1,1,168495.0
20101022,0,1,1,0,1,1,1,1,1,1,168231.0
20101025,0,1,1,0,1,1,1,1,1,1,174057.0
20101026,0,1,1,0,1,1,1,1,1,1,171909.0
20101027,0,1,1,1,1,1,1,1,1,1,167576.0
20101028,0,1,1,1,1,1,1,1,1,1,172138.0
20101029,0,1,1,1,1,1,1,1,1,1,179763.0
20101101,0,1,1,1,1,1,1,1,1,1,178665.0
20101102,0,1,1,1,1,1,1,1,1,1,183597.0
20101103,0,1,1,1,1,1,1,1,1,1,180136.0
20101104,0,1,1,1,1,1,1,1,1,1,201203.0
20101105,0,1,1,1,1,1,1,1,1,1,203703.0
20101108,0,1,1,1,1,1,1,1,1,1,205254.0
20101109,0,1,1,1,1,1,1,1,1,1,217092.0
20101110,0,1,1,1,1,1,1,1,1,1,204873.0
20101111,0,1,1,1,1,1,1,1,1,1,202340.0
20101112,0,1,1,1,1,1,1,1,1,1,182620.0
20101115,0,1,1,1,1,1,1,1,1,0,184085.0
20101116,0,1,1,1,1,1,1,1,1,0,169773.0
20101117,0,1,1,1,1,1,1,1,1,0,169531.0
20101118,0,1,1,1,1,1,1,1,1,0,186286.0
20101119,0,1,1,1,1,1,1,1,1,0,182247.0
20101122,0,1,1,1,0,1,1,1,1,0,182094.0
20101123,0,0,1,1,0,1,1,1,1,0,184540.0
20101124,0,0,1,1,0,1,1,1,1,0,184032.0
20101126,0,0,1,1,0,1,1,1,1,0,176737.0
20101129,0,0,1,1,0,1,1,1,1,0,179975.0
20101130,0,0,1,1,0,1,1,1,1,0,185835.0
20101201,0,0,1,1,0,1,1,1,1,0,191030.0
20101202,0,0,1,1,0,1,1,1,1,0,191378.0
20101203,0,0,1,1,0,1,1,1,1,0,199147.0
20101206,0,0,1,1,0,1,1,1,1,0,203307.0
20101207,0,0,1,1,0,1,1,1,1,0,201601.0
20101208,0,0,1,1,0,1,1,1,1,0,191011.0
20101209,0,0,1,1,0,1,1,1,1,1,193646.0
20101210,0,0,1,1,0,1,1,1,1,1,194672.0
20101213,0,0,1,1,0,1,1,1,1,1,206189.0
20101214,0,0,1,1,0,1,1,1,1,1,208695.0
20101215,0,0,1,1,0,1,1,1,1,1,205719.0
20101216,0,0,1,1,0,1,1,1,1,1,200767.0
20101217,0,0,1,1,0,1,1,1,1,1,207330.0
20101220,0,0,1,1,0,1,1,1,1,1,210458.0
20101221,0,0,1,1,0,1,1,1,1,1,214774.0
20101222,0,0,1,1,0,1,0,1,1,1,212863.0
20101223,0,0,1,1,0,1,0,1,1,1,216421.0
20101227,0,0,1,1,0,1,0,1,1,1,217328.0
20101228,0,0,1,1,0,1,0,1,1,1,227515.0
20101229,0,0,1,1,0,1,0,1,1,1,228008.0
20101230,0,0,1,1,0,1,0,1,1,1,221439.0
20101231,0,0,1,1,0,1,0,1,1,1,229529.0
20110103,0,0,1,1,0,1,0,1,1,1,229685.0
20110104,0,0,1,1,0,1,0,1,1,1,213239.0
20110105,0,0,1,1,0,1,0,1,1,1,214069.0
20110106,0,0,1,1,0,1,0,1,1,1,209961.0
20110107,0,0,0,1,0,1,0,1,1,1,205539.0
20110110,0,0,0,1,0,1,0,1,1,1,207502.0
20110111,0,0,0,1,0,1,0,1,1,1,212270.0
20110112,0,0,0,1,0,1,0,1,1,1,216780.0
20110113,0,0,0,1,0,1,0,1,1,1,213755.0
20110114,0,0,0,1,0,1,0,1,1,1,207217.0
20110118,0,0,0,1,0,1,0,1,1,1,210519.0
20110119,0,0,0,1,0,1,0,1,1,1,208688.0
20110120,0,0,0,1,0,1,0,1,1,1,203021.0
20110121,0,0,0,1,0,1,0,1,1,1,206731.0
