Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,489812.0
20000628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490001.0
20000629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490517.0
20000630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,489660.0
20000703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,489910.0
20000705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490058.0
20000706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490448.0
20000707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490134.0
20000710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490299.0
20000711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490590.0
20000712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490933.0
20000713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,490976.0
20000714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,491129.0
20000717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,491807.0
20000718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,492140.0
20000719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491608.0
20000720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491060.0
20000721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491129.0
20000724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,492139.0
20000725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491874.0
20000726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491950.0
20000727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491401.0
20000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491754.0
20000731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491828.0
20000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491500.0
20000802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,491617.0
20000803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,492240.0
20000804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,492179.0
20000807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,493113.0
20000808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,493074.0
20000809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,493888.0
20000810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,492934.0
20000811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,493758.0
20000814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,494115.0
20000815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,493587.0
20000816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,493324.0
20000817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,493856.0
20000818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,494399.0
